instance_id,scenario_id,n,method_name,feasible,cpu_time_seconds,error,objective,priority_tardiness_cost,high_priority_tardiness,max_high_priority_tardiness,p90_high_priority_tardiness,drone_served_customers,drone_share,truck_travel_cost,drone_travel_cost,waiting_sync_cost,truck_route_distance_km,drone_flight_distance_km,total_truck_waiting_time,total_drone_waiting_time,average_synchronization_delay,maximum_synchronization_delay,average_battery_usage_ratio,maximum_battery_usage_ratio,sorties_near_endurance_limit,eligible_not_assigned_due_battery,makespan_minutes,number_of_drone_launches,number_of_drone_retrievals
S0057_R04,S0057,100,truck_only,False,0.3640851974,,,,,,,0,,,,,,,,,,,,,,,,,
S0057_R04,S0057,100,nils,True,44.1596405506,,212396.3323381162,212104.0520975506,1817.6704950718,258.9906377548,220.1829677071,11,0.11,255.436580792,36.8436597737,0.0,319.29572599,122.8121992455,0.0,0.0,0.0,0.0,0.8888425139,0.8950090368,0.0,0.0,374.3692272032,3.0,3.0
S0057_R04,S0057,100,feasibility_aware_alns,True,12.359508276,,116226.8330046508,115937.4418830504,1034.8206499481,174.4722508736,121.8330216607,0,0.0,289.3911216004,0.0,0.0,361.7389020005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.8422131963,0.0,0.0
S0057_R05,S0057,100,truck_only,False,0.424052,,,,,,,0,,,,,,,,,,,,,,,,,
S0057_R05,S0057,100,nils,True,30.1198704243,,205815.4683398823,205539.932784302,1886.5636797302,284.6730761689,268.8582434585,14,0.14,238.4353054467,37.1002501336,0.0,298.0441318084,123.6675004452,0.0,0.0,0.0,0.0,0.8808510123,0.8994309876,0.0,0.0,374.3971689996,3.0,3.0
S0057_R05,S0057,100,feasibility_aware_alns,True,12.0873570442,,135041.1302790004,134747.1139227146,1190.8235168679,187.526229951,102.9795988734,0,0.0,294.0163562858,0.0,0.0,367.5204453572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.6219959289,0.0,0.0
S0057_R06,S0057,100,truck_only,False,0.5897192955,,,,,,,0,,,,,,,,,,,,,,,,,
S0057_R06,S0057,100,nils,True,25.8487961292,,189317.8561348922,189019.6871595177,1459.9966497274,243.1207919011,193.2862545201,11,0.11,261.6457012245,36.52327415,0.0,327.0571265306,121.7442471666,0.0,0.0,0.0,0.0,0.8811931954,0.8998819561,0.0,0.0,389.8569562943,3.0,3.0
S0057_R06,S0057,100,feasibility_aware_alns,True,12.5581533909,,152987.9008109898,152665.4948607703,1407.5584040519,173.4037048374,123.7534126471,0,0.0,322.4059502195,0.0,0.0,403.0074377744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.4220140771,0.0,0.0
S0057_R07,S0057,100,truck_only,False,0.4490532875,,,,,,,0,,,,,,,,,,,,,,,,,
S0057_R07,S0057,100,nils,True,58.5912327766,,263554.7328464265,263275.2354702091,2081.5063477316,298.8454526914,263.2347194637,12,0.12,243.2030915709,36.2942846466,0.0,304.0038644636,120.9809488219,0.0,0.0,0.0,0.0,0.8550060284,0.8811259265,0.0,0.0,376.7959842132,3.0,3.0
S0057_R07,S0057,100,feasibility_aware_alns,True,12.0952212811,,93591.0007934479,93319.8724091691,866.4465687249,147.0671334073,105.884877658,0,0.0,271.1283842787,0.0,0.0,338.9104803484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.5603418765,0.0,0.0
S0057_R08,S0057,100,truck_only,False,0.5310971737,,,,,,,0,,,,,,,,,,,,,,,,,
S0057_R08,S0057,100,nils,True,40.3546097279,,256278.8747459657,255992.4931990349,2150.3551515301,277.9643020486,237.9614534549,16,0.16,248.5905492194,37.7909977114,0.0,310.7381865243,125.9699923715,0.0,0.0,0.0,0.0,0.8862108018,0.8955251284,0.0,0.0,366.6943249512,3.0,3.0
S0057_R08,S0057,100,feasibility_aware_alns,True,17.6933937073,,212661.54248649,212349.622945654,1811.9387226655,245.8908483042,201.371216984,0,0.0,311.919540836,0.0,0.0,389.899426045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.8159561477,0.0,0.0
S0057_R09,S0057,100,truck_only,False,0.4039134979,,,,,,,0,,,,,,,,,,,,,,,,,
S0057_R09,S0057,100,nils,True,37.7550878525,,155431.5338033048,155133.6693761906,1270.8106034401,235.0230617362,226.9096045705,11,0.11,261.8500487982,36.014378316,0.0,327.3125609977,120.0479277199,0.0,0.0,0.0,0.0,0.8693877823,0.8868074087,0.0,0.0,382.0698004795,3.0,3.0
S0057_R09,S0057,100,feasibility_aware_alns,True,13.2790904045,,97413.7279069263,97089.6497543231,753.3447914555,159.7546114128,144.6872233488,0,0.0,324.0781526033,0.0,0.0,405.0976907541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0061692626,0.0,0.0
S0057_R10,S0057,100,truck_only,False,0.4017965794,,,,,,,0,,,,,,,,,,,,,,,,,
S0057_R10,S0057,100,nils,True,33.8142943382,,229831.4933903273,229549.7932943476,1817.7508539015,287.9416953459,266.9286590441,11,0.11,244.1971120228,37.5029839569,0.0,305.2463900285,125.0099465229,0.0,0.0,0.0,0.0,0.8907101765,0.8955347824,0.0,0.0,389.5501841347,3.0,3.0
S0057_R10,S0057,100,feasibility_aware_alns,True,13.084624052,,173205.6160889086,172856.6946823101,1489.1025439245,216.4508786132,193.6915278425,0,0.0,348.9214065985,0.0,0.0,436.1517582481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9567460085,0.0,0.0
S0058_R01,S0058,100,truck_only,False,0.508161068,,,,,,,0,,,,,,,,,,,,,,,,,
S0058_R01,S0058,100,nils,True,19.3967471123,,44969.2955896295,44705.7979502825,1839.3384185324,219.6490398704,183.1628291618,4,0.04,240.1811819167,23.3164574303,0.0,300.2264773959,77.7215247677,0.0,0.0,0.0,0.0,0.8498324876,0.8668150804,0.0,0.0,362.3301128639,2.0,2.0
S0058_R01,S0058,100,feasibility_aware_alns,True,13.2943739891,,47539.6053865552,47219.2344402472,2078.2854738728,187.7617722964,150.9385590265,0,0.0,320.370946308,0.0,0.0,400.463682885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4114294579,0.0,0.0
S0058_R02,S0058,100,truck_only,False,0.2766344547,,,,,,,0,,,,,,,,,,,,,,,,,
S0058_R02,S0058,100,nils,True,23.4560241699,,36496.9585707376,36208.4671565291,1511.6635443228,234.9122997001,200.7633795136,14,0.14,252.55870295,35.9327112584,0.0,315.6983786875,119.7757041948,0.0,0.0,0.0,0.0,0.8655772102,0.8918337522,0.0,0.0,326.0334628104,3.0,3.0
S0058_R02,S0058,100,feasibility_aware_alns,True,12.8184010983,,39091.9800982683,38769.4999151693,1651.6625128509,205.5150299084,151.7016624157,0,0.0,322.480183099,0.0,0.0,403.1002288737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.8260451345,0.0,0.0
S0058_R03,S0058,100,truck_only,False,0.4695796967,,,,,,,0,,,,,,,,,,,,,,,,,
S0058_R03,S0058,100,nils,True,42.7273159027,,30615.0736058269,30306.0747245485,998.3578872094,279.1671290945,191.6930496989,11,0.11,271.6531450129,37.3457362655,0.0,339.5664312662,124.4857875515,0.0,0.0,0.0,0.0,0.8713120492,0.8945795145,0.0,0.0,369.0795373055,3.0,3.0
S0058_R03,S0058,100,feasibility_aware_alns,True,12.6487388611,,19318.7289385637,19005.6595599605,661.1004965873,138.5959452597,111.6451281318,0,0.0,313.0693786032,0.0,0.0,391.3367232539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.4194979868,0.0,0.0
S0058_R04,S0058,100,truck_only,False,0.2996981144,,,,,,,0,,,,,,,,,,,,,,,,,
S0058_R04,S0058,100,nils,True,37.189851284,,35802.8951702645,35520.3171427963,1130.1085500207,210.6767513771,129.910668304,13,0.13,248.5424495541,34.035577914,0.0,310.6780619427,113.4519263799,0.0,0.0,0.0,0.0,0.8318795459,0.8824604058,0.0,0.0,378.4515719588,3.0,3.0
S0058_R04,S0058,100,feasibility_aware_alns,True,12.2708060741,,41548.7447875071,41215.998903818,1751.5559952903,175.5405879695,170.6271697873,0,0.0,332.745883689,0.0,0.0,415.9323546113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.1826276404,0.0,0.0
S0058_R05,S0058,100,truck_only,False,0.4406933784,,,,,,,0,,,,,,,,,,,,,,,,,
S0058_R05,S0058,100,nils,True,39.6226005554,,71903.6183295033,71637.367005223,2977.9572391658,297.1418403232,276.8570031305,15,0.15,231.1313277759,35.1199965045,0.0,288.9141597198,117.0666550149,0.0,0.0,0.0,0.0,0.8408773931,0.8943414819,0.0,0.0,401.5791321953,3.0,3.0
S0058_R05,S0058,100,feasibility_aware_alns,True,12.1885721684,,38117.007986158,37809.9847510275,1728.5525841612,171.1958789356,146.6906300458,0,0.0,307.0232351305,0.0,0.0,383.7790439131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.1992756453,0.0,0.0
S0058_R06,S0058,100,truck_only,False,0.3729526997,,,,,,,0,,,,,,,,,,,,,,,,,
S0058_R06,S0058,100,nils,True,19.6118798256,,41227.4953154509,40958.2161273156,1666.5501296228,266.586947327,211.8000114035,12,0.12,234.2348577346,35.0443304007,0.0,292.7935721682,116.8144346688,0.0,0.0,0.0,0.0,0.8333519309,0.8829005525,0.0,0.0,359.0597154408,3.0,3.0
S0058_R06,S0058,100,feasibility_aware_alns,True,13.4146630764,,38118.381061737,37801.0025469816,1700.2999523757,199.3318260441,174.4586048327,0,0.0,317.3785147554,0.0,0.0,396.7231434442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.5097753947,0.0,0.0
S0058_R07,S0058,100,truck_only,False,0.3058121204,,,,,,,0,,,,,,,,,,,,,,,,,
S0058_R07,S0058,100,nils,True,29.5635485649,,37348.3348825385,37069.3758700838,1249.8024559731,265.997289209,151.6243052183,14,0.14,246.4025866563,32.5564257984,0.0,308.0032333204,108.521419328,0.0,0.0,0.0,0.0,0.7882599081,0.8710176254,0.0,0.0,387.7490874259,3.0,3.0
S0058_R07,S0058,100,feasibility_aware_alns,True,13.7713780403,,34334.5225104098,34039.1475405783,1373.770066484,174.3670224461,161.6002280614,0,0.0,295.3749698316,0.0,0.0,369.2187122895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.1304922136,0.0,0.0
S0058_R08,S0058,100,truck_only,False,0.3666160107,,,,,,,0,,,,,,,,,,,,,,,,,
S0058_R08,S0058,100,nils,True,26.9952776432,,52693.6750763142,52413.1154330716,2055.3401872095,274.7765191208,245.9689100608,13,0.13,247.8734854894,32.6861577532,0.0,309.8418568618,108.9538591772,0.0,0.0,0.0,0.0,0.7782094722,0.898718323,0.0,0.0,369.5531575914,3.0,3.0
S0058_R08,S0058,100,feasibility_aware_alns,True,12.0621163845,,60915.0627302659,60548.6959419067,2609.4810050601,218.6922505668,185.7179518308,0,0.0,366.3667883592,0.0,0.0,457.958485449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.6429705926,0.0,0.0
S0058_R09,S0058,100,truck_only,False,0.3783760071,,,,,,,0,,,,,,,,,,,,,,,,,
S0058_R09,S0058,100,nils,True,47.0493848324,,39268.9265714969,38957.5411350365,1667.9681523512,280.844936644,208.2408798876,13,0.13,274.9880122906,36.3974241698,0.0,343.7350153633,121.3247472328,0.0,0.0,0.0,0.0,0.8775349152,0.8848429904,0.0,0.0,375.9941236279,3.0,3.0
S0058_R09,S0058,100,feasibility_aware_alns,True,13.1390607357,,28319.979510901,28023.505398644,1227.3397861574,171.8890102856,149.3163473382,0,0.0,296.474112257,0.0,0.0,370.5926403212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.106535313,0.0,0.0
S0058_R10,S0058,100,truck_only,True,0.1724393368,,107038.5589163784,106427.5986518369,4304.4078187886,381.4191598814,352.4742374104,0,0.0,610.9602645415,0.0,0.0,763.7003306769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.9573970644,0.0,0.0
S0058_R10,S0058,100,nils,True,7.9201877117,,17387.4291423928,17089.4935583734,704.7737355336,130.0166764983,108.5483600526,4,0.04,277.6895937863,20.2459902331,0.0,347.1119922329,67.4866341103,0.0,0.0,0.0,0.0,0.7014643666,0.7776962281,0.0,0.0,252.1326025437,2.0,2.0
S0058_R10,S0058,100,feasibility_aware_alns,True,11.7357597351,,28211.696955333,27917.4681317679,1258.9341550256,151.7182284957,132.6642432065,0,0.0,294.2288235652,0.0,0.0,367.7860294565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.1326025437,0.0,0.0
S0059_R01,S0059,100,truck_only,False,0.2413556576,,,,,,,0,,,,,,,,,,,,,,,,,
S0059_R01,S0059,100,nils,True,29.7086176872,,5034.5151910992,4746.7307624048,1786.336825891,276.8478942726,235.7100628564,24,0.24,234.4175224571,53.3669062373,0.0,293.0219030714,177.8896874578,0.0,0.0,0.0,0.0,0.8181069948,0.8654206176,0.0,0.0,399.3855574692,3.0,3.0
S0059_R01,S0059,100,feasibility_aware_alns,True,12.4514157772,,2860.5687460645,2564.756395445,1624.6464970873,176.4565262138,145.2249616753,0,0.0,295.8123506195,0.0,0.0,369.7654382743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.628453747,0.0,0.0
S0059_R02,S0059,100,truck_only,False,0.4571375847,,,,,,,0,,,,,,,,,,,,,,,,,
S0059_R02,S0059,100,nils,True,36.3824124336,,6098.7487880731,5792.9456339385,1975.8914648388,292.4867226817,238.4355946678,19,0.19,258.3641402853,47.4390138492,0.0,322.9551753567,158.1300461639,0.0,0.0,0.0,0.0,0.7370270876,0.8706182835,0.0,0.0,406.6019185278,3.0,3.0
S0059_R02,S0059,100,feasibility_aware_alns,True,12.3532569408,,2315.5245753464,2014.3829789874,1132.5496157872,142.8848998265,115.5345806703,0,0.0,301.141596359,0.0,0.0,376.4269954487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0306289097,0.0,0.0
S0059_R03,S0059,100,truck_only,False,0.2492084503,,,,,,,0,,,,,,,,,,,,,,,,,
S0059_R03,S0059,100,nils,True,28.8437185287,,5055.0271596335,4744.3146044335,2346.309052782,311.3506549315,277.2256336175,18,0.18,256.9371735121,53.7753816879,0.0,321.1714668902,179.2512722928,0.0,0.0,0.0,0.0,0.8188245118,0.878333845,0.0,0.0,384.1352620752,3.0,3.0
S0059_R03,S0059,100,feasibility_aware_alns,True,11.8698904514,,4341.7240030894,3982.7056308759,2464.2001456553,207.7617352064,179.8038116865,0,0.0,359.0183722135,0.0,0.0,448.7729652669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.2966884104,0.0,0.0
S0059_R04,S0059,100,truck_only,False,0.2110650539,,,,,,,0,,,,,,,,,,,,,,,,,
S0059_R04,S0059,100,nils,True,35.7370221615,,4107.0629545051,3817.3925676121,1450.6150153591,283.5887892457,266.6034515305,21,0.21,236.9657273672,52.7046595258,0.0,296.207159209,175.6821984194,0.0,0.0,0.0,0.0,0.8191921478,0.8795093233,0.0,0.0,375.6948868024,3.0,3.0
S0059_R04,S0059,100,feasibility_aware_alns,True,11.9427101612,,2424.2165640271,2066.1715517734,1267.7142110469,193.208677229,160.8630790699,0,0.0,358.0450122537,0.0,0.0,447.5562653171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.8012594939,0.0,0.0
S0059_R05,S0059,100,truck_only,False,0.2043478489,,,,,,,0,,,,,,,,,,,,,,,,,
S0059_R05,S0059,100,nils,True,38.7013401985,,4747.4665815339,4462.4722957775,1801.8334638858,322.5515796053,286.9138507801,24,0.24,227.3852253897,57.6090603667,0.0,284.2315317371,192.0302012223,0.0,0.0,0.0,0.0,0.8464235542,0.86883114,0.0,0.0,401.3771628094,3.0,3.0
S0059_R05,S0059,100,feasibility_aware_alns,True,12.0668430328,,1921.6649353291,1624.2980462228,1025.1220462244,157.8557686328,139.1737359136,0,0.0,297.3668891063,0.0,0.0,371.7086113829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.7414638089,0.0,0.0
S0059_R06,S0059,100,truck_only,False,0.2643620968,,,,,,,0,,,,,,,,,,,,,,,,,
S0059_R06,S0059,100,nils,True,36.3954577446,,4634.0165738048,4363.9247148905,2019.4085621435,294.8339073052,232.5008799159,24,0.24,216.6979172576,53.3939416567,0.0,270.872396572,177.9798055223,0.0,0.0,0.0,0.0,0.798553119,0.8932761838,0.0,0.0,373.3812705798,3.0,3.0
S0059_R06,S0059,100,feasibility_aware_alns,True,13.4812262058,,3128.314536313,2795.697443695,1629.6884905261,220.7477759861,169.9100446475,0,0.0,332.617092618,0.0,0.0,415.7713657725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.7876891469,0.0,0.0
S0059_R07,S0059,100,truck_only,False,0.2737839222,,,,,,,0,,,,,,,,,,,,,,,,,
S0059_R07,S0059,100,nils,True,29.317810297,,4977.9775882432,4701.5571815471,1395.9901806867,310.3007332319,258.3952094816,22,0.22,219.4916830462,56.9287236498,0.0,274.3646038078,189.762412166,0.0,0.0,0.0,0.0,0.8569220582,0.8810947214,0.0,0.0,389.0455609404,3.0,3.0
S0059_R07,S0059,100,feasibility_aware_alns,True,12.7761797905,,3135.3555430069,2812.9753987326,1446.7677783227,160.9073777694,154.9184503458,0,0.0,322.3801442743,0.0,0.0,402.9751803428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1101643531,0.0,0.0
S0059_R08,S0059,100,truck_only,False,0.2438318729,,,,,,,0,,,,,,,,,,,,,,,,,
S0059_R08,S0059,100,nils,True,36.7646076679,,4723.1710027416,4463.8005199488,1172.2183041212,261.4768716442,187.2096323441,23,0.23,207.5383796547,51.832103138,0.0,259.4229745684,172.7736771267,0.0,0.0,0.0,0.0,0.7721451552,0.8294967073,0.0,0.0,395.8531057506,3.0,3.0
S0059_R08,S0059,100,feasibility_aware_alns,True,12.8422980309,,2580.5373008835,2253.1152800924,1014.1084369653,130.888176209,124.2616094589,0,0.0,327.4220207911,0.0,0.0,409.2775259889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.2786901603,0.0,0.0
S0059_R09,S0059,100,truck_only,False,0.2300417423,,,,,,,0,,,,,,,,,,,,,,,,,
S0059_R09,S0059,100,nils,True,13.4254817963,,1493.7368113896,1228.0671551943,523.1721332587,120.8774799743,82.2910819648,24,0.24,214.0449391123,51.624717083,0.0,267.5561738904,172.0823902766,0.0,0.0,0.0,0.0,0.7841691579,0.8984191408,0.0,0.0,252.5233222401,3.0,3.0
S0059_R09,S0059,100,feasibility_aware_alns,True,12.5300929546,,2109.6496495662,1788.0699978199,1134.5869131633,162.5240796567,130.7880313378,0,0.0,321.5796517463,0.0,0.0,401.9745646829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.57118653,0.0,0.0
S0059_R10,S0059,100,truck_only,False,0.2104678154,,,,,,,0,,,,,,,,,,,,,,,,,
S0059_R10,S0059,100,nils,True,36.5691843033,,5593.698162333,5327.1548705508,2677.1413609623,306.3826735609,249.3160147291,22,0.22,216.3973912636,50.1459005186,0.0,270.4967390796,167.1530017286,0.0,0.0,0.0,0.0,0.7661878908,0.8227733679,0.0,0.0,378.7891525023,3.0,3.0
S0059_R10,S0059,100,feasibility_aware_alns,True,12.1267960072,,2197.433391697,1870.2757397993,1170.9234720559,162.8857109148,129.588651775,0,0.0,327.1576518977,0.0,0.0,408.9470648721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.5925710598,0.0,0.0
S0060_R01,S0060,100,truck_only,False,0.2395727634,,,,,,,0,,,,,,,,,,,,,,,,,
S0060_R01,S0060,100,nils,True,34.1786603928,,4487.2098064962,4224.0909897206,1759.9830902798,288.9143827726,259.5139100719,15,0.15,219.6087463627,43.5100704129,0.0,274.5109329534,145.033568043,0.0,0.0,0.0,0.0,0.8225334992,0.8708431655,0.0,0.0,353.6966971507,3.0,3.0
S0060_R01,S0060,100,feasibility_aware_alns,True,12.2310173512,,2710.0379540169,2402.7374527561,1387.0047448049,157.2349679706,151.0514065105,0,0.0,307.3005012608,0.0,0.0,384.125626576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.7872466677,0.0,0.0
S0060_R02,S0060,100,truck_only,False,0.2504920959,,,,,,,0,,,,,,,,,,,,,,,,,
S0060_R02,S0060,100,nils,True,36.0720720291,,4652.8019007779,4360.400363107,2619.5724721043,285.8675153141,220.4982556304,19,0.19,245.1611763237,47.2403613472,0.0,306.4514704047,157.4678711574,0.0,0.0,0.0,0.0,0.8502430131,0.8745877361,0.0,0.0,365.8475490581,3.0,3.0
S0060_R02,S0060,100,feasibility_aware_alns,True,12.3072721958,,2579.1933293999,2295.7899638079,1625.3820718596,160.4661287105,110.3607973472,0,0.0,283.403365592,0.0,0.0,354.2542069901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.6138855299,0.0,0.0
S0060_R03,S0060,100,truck_only,False,0.2662739754,,,,,,,0,,,,,,,,,,,,,,,,,
S0060_R03,S0060,100,nils,True,38.0717036724,,4892.2489200318,4575.7463462322,1564.1167820193,314.1002461069,244.406516476,15,0.15,273.2519372194,43.2506365801,0.0,341.5649215243,144.1687886005,0.0,0.0,0.0,0.0,0.801130929,0.8963362697,0.0,0.0,378.1551786089,3.0,3.0
S0060_R03,S0060,100,feasibility_aware_alns,True,12.0445890427,,1698.3725966582,1408.4495743335,1043.3870837205,154.2211829634,143.8240306741,0,0.0,289.9230223247,0.0,0.0,362.4037779059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.262073272,0.0,0.0
S0060_R04,S0060,100,truck_only,False,0.1775062084,,,,,,,0,,,,,,,,,,,,,,,,,
S0060_R04,S0060,100,nils,True,25.3470523357,,3979.4778542457,3665.4730646563,1726.5128373992,300.1120927211,230.2608331982,20,0.2,267.2201315924,46.784657997,0.0,334.0251644905,155.9488599898,0.0,0.0,0.0,0.0,0.879250465,0.8882658757,0.0,0.0,380.0873938127,3.0,3.0
S0060_R04,S0060,100,feasibility_aware_alns,True,12.0480692387,,1696.8108125054,1407.1487456648,1196.1054541206,172.1414379176,127.5874987305,0,0.0,289.6620668406,0.0,0.0,362.0775835507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.6349878402,0.0,0.0
S0060_R05,S0060,100,truck_only,False,0.4327783585,,,,,,,0,,,,,,,,,,,,,,,,,
S0060_R05,S0060,100,nils,True,56.9622695446,,4263.362567881,3973.5612775545,1010.4683701484,304.2885270679,180.861493126,17,0.17,245.4769308938,44.3243594327,0.0,306.8461636173,147.7478647755,0.0,0.0,0.0,0.0,0.823028917,0.877214645,0.0,0.0,382.0640056485,3.0,3.0
S0060_R05,S0060,100,feasibility_aware_alns,True,12.6322214603,,2333.1484990847,2017.9165486709,961.3578127267,148.1416497273,136.9091273731,0,0.0,315.2319504138,0.0,0.0,394.0399380173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.1477461288,0.0,0.0
S0060_R06,S0060,100,truck_only,False,0.2457337379,,,,,,,0,,,,,,,,,,,,,,,,,
S0060_R06,S0060,100,nils,True,35.2716886997,,4284.1319717737,4007.496476311,1102.0796914862,309.6313286851,215.9313821436,21,0.21,233.630560099,43.0049353637,0.0,292.0382001238,143.3497845456,0.0,0.0,0.0,0.0,0.7912541214,0.8413266466,0.0,0.0,381.4647897931,3.0,3.0
S0060_R06,S0060,100,feasibility_aware_alns,True,12.075720787,,2565.4109138988,2199.3917390908,908.5644721337,145.7213332531,129.7538159278,0,0.0,366.019174808,0.0,0.0,457.52396851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.5681094736,0.0,0.0
S0060_R07,S0060,100,truck_only,False,0.2565238476,,,,,,,0,,,,,,,,,,,,,,,,,
S0060_R07,S0060,100,nils,True,45.6188652515,,4879.2551084889,4571.7443863213,1128.5543435485,283.2841132119,219.4144860556,17,0.17,261.9156222188,45.5950999489,0.0,327.3945277734,151.9836664965,0.0,0.0,0.0,0.0,0.8345492261,0.884533982,0.0,0.0,388.4036357205,3.0,3.0
S0060_R07,S0060,100,feasibility_aware_alns,True,12.3539242744,,2578.2890641678,2280.6329376283,1172.313019195,172.0660784211,151.0533216858,0,0.0,297.6561265395,0.0,0.0,372.0701581744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.2927507138,0.0,0.0
S0060_R08,S0060,100,truck_only,False,0.1861755848,,,,,,,0,,,,,,,,,,,,,,,,,
S0060_R08,S0060,100,nils,True,24.7665331364,,4499.7579473079,4193.1359228514,1676.5092044133,314.8826431831,260.1389705658,14,0.14,262.1924747764,44.4295496801,0.0,327.7405934704,148.0984989337,0.0,0.0,0.0,0.0,0.8219339817,0.8877715805,0.0,0.0,387.2293334688,3.0,3.0
S0060_R08,S0060,100,feasibility_aware_alns,True,11.7448310852,,1871.0045304487,1553.141518718,613.9430866061,126.6960804361,96.8759320254,0,0.0,317.8630117307,0.0,0.0,397.3287646634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.8823272402,0.0,0.0
S0060_R09,S0060,100,truck_only,False,0.2142162323,,,,,,,0,,,,,,,,,,,,,,,,,
S0060_R09,S0060,100,nils,True,31.0153365135,,4804.0560670021,4519.6293134204,959.2133606188,243.1895332009,157.1590321428,15,0.15,240.9799794765,43.4467741052,0.0,301.2249743456,144.8225803508,0.0,0.0,0.0,0.0,0.8175079703,0.8821116483,0.0,0.0,394.3375645187,3.0,3.0
S0060_R09,S0060,100,feasibility_aware_alns,True,11.9334464073,,2408.3084205254,2070.4029557449,1135.0650680856,166.7566117191,122.6381449759,0,0.0,337.9054647806,0.0,0.0,422.3818309757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0970755814,0.0,0.0
S0060_R10,S0060,100,truck_only,False,0.2700436115,,,,,,,0,,,,,,,,,,,,,,,,,
S0060_R10,S0060,100,nils,True,31.7005300522,,6113.2907834742,5835.3823916083,3614.043924703,311.0146968004,269.1297408618,22,0.22,232.2584288073,45.6499630585,0.0,290.3230360091,152.1665435284,0.0,0.0,0.0,0.0,0.8574143175,0.8868648493,0.0,0.0,389.0822731824,3.0,3.0
S0060_R10,S0060,100,feasibility_aware_alns,True,11.8891496658,,2776.5200167671,2467.1195059545,1547.3830799386,160.6831003496,141.977212081,0,0.0,309.4005108126,0.0,0.0,386.7506385158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.3540948354,0.0,0.0
S0061_R01,S0061,100,truck_only,False,0.2544035912,,,,,,,0,,,,,,,,,,,,,,,,,
S0061_R01,S0061,100,nils,True,32.3317558765,,404039.568488121,403794.1041626641,1578.8237223554,316.7960494878,192.812497228,16,0.16,203.0447430069,42.41958245,0.0,253.8059287587,141.3986081665,0.0,0.0,0.0,0.0,0.7989742943,0.8789489918,0.0,0.0,412.9213743604,3.0,3.0
S0061_R01,S0061,100,feasibility_aware_alns,True,12.3549015522,,246663.5786369896,246359.5620497833,1142.5159338759,178.8152308805,108.7069330938,0,0.0,304.0165872063,0.0,0.0,380.0207340079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.7682687392,0.0,0.0
S0061_R02,S0061,100,truck_only,False,0.2195267677,,,,,,,0,,,,,,,,,,,,,,,,,
