rho,source_model,evaluation_model,source_y_json,source_z_json,source_w_json,evaluation_model_benchmark,road_reoptimized_objective,road_regret,road_regret_percent,complete_plan_objective,complete_plan_regret,complete_plan_regret_percent,capability_feasible,infeasible_design_basis_state_count,maximum_oracle_gap,regret_divided_by_m4_policy_margin,regret_divided_by_oracle_tolerance,regret_status,complete_regret_status,source_plan_own_capability_feasible
0.125,M1,M4,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,550.7314971423044,0.0,82.5985028576956]",1174.574248900284,1174.9796105695798,0.40536166929587125,0.034511370368914385,1177.9955353941657,3.42128649388178,0.29127886100729866,True,0,9.094947017729282e-13,405361669295.8713,40536.166929587125,above_policy_margin,above_policy_margin,True
0.125,M2,M0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,282.4717438422857,253.8762304801113,96.98202567760303]",938.3316712518102,940.8660017430058,2.534330491195533,0.27008898546657084,1001.8836029191446,63.551931667334316,6.772864394798793,True,0,6.821210263296962e-13,2534330491195.5327,253433.04911955327,above_policy_margin,above_policy_margin,True
0.125,M2,M1,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,282.4717438422857,253.8762304801113,96.98202567760303]",938.3385073041027,940.8784321267505,2.5399248226477766,0.27068321324093564,1001.988931141213,63.65042383711034,6.783311495974033,True,0,9.094947017729282e-13,2539924822647.777,253992.48226477765,above_policy_margin,above_policy_margin,True
0.125,M2,M2,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,282.4717438422857,253.8762304801113,96.98202567760303]",1171.3053712008914,1171.3053712008914,0.0,0.0,1171.3053712008914,0.0,0.0,True,0,6.821210263296962e-13,0.0,0.0,numerically_zero,numerically_zero,True
0.125,M2,M3,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,282.4717438422857,253.8762304801113,96.98202567760303]",1171.3464656584251,1171.3464656584251,0.0,0.0,1171.3464656584251,0.0,0.0,True,0,4.547473508864641e-13,0.0,0.0,numerically_zero,numerically_zero,True
0.125,M2,M4,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,282.4717438422857,253.8762304801113,96.98202567760303]",1174.574248900284,1174.5742489002841,2.2737367544323206e-13,1.9357965293051053e-14,1174.637645988138,0.06339708785412768,0.0053974525589577955,True,0,9.094947017729282e-13,0.22737367544323206,2.2737367544323203e-08,numerically_zero,above_policy_margin,True
0.125,M3,M0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,282.47174384243954,253.87623047995726,96.98202567760325]",938.3316712518102,940.8660017430058,2.534330491195533,0.27008898546657084,1001.8836029191078,63.551931667297595,6.77286439479488,True,0,6.821210263296962e-13,2534330491195.5327,253433.04911955327,above_policy_margin,above_policy_margin,True
0.125,M3,M1,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,282.47174384243954,253.87623047995726,96.98202567760325]",938.3385073041027,940.8784321267505,2.5399248226477766,0.27068321324093564,1001.9889311411764,63.65042383707373,6.783311495970132,True,0,9.094947017729282e-13,2539924822647.777,253992.48226477765,above_policy_margin,above_policy_margin,True
0.125,M3,M2,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,282.47174384243954,253.87623047995726,96.98202567760325]",1171.3053712008914,1171.3053712008914,0.0,0.0,1171.3053712008918,4.547473508864641e-13,3.882397896120209e-14,True,0,6.821210263296962e-13,0.0,0.0,numerically_zero,numerically_zero,True
0.125,M3,M3,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,282.47174384243954,253.87623047995726,96.98202567760325]",1171.3464656584251,1171.3464656584251,0.0,0.0,1171.3464656584251,0.0,0.0,True,0,4.547473508864641e-13,0.0,0.0,numerically_zero,numerically_zero,True
0.125,M3,M4,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,282.47174384243954,253.87623047995726,96.98202567760325]",1174.574248900284,1174.5742489002841,2.2737367544323206e-13,1.9357965293051053e-14,1174.6376459881367,0.06339708785276343,0.005397452558841647,True,0,9.094947017729282e-13,0.22737367544323206,2.2737367544323203e-08,numerically_zero,above_policy_margin,True
0.125,M4,M0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,348.0289218062954,188.3190525161009,96.98202567760376]",938.3316712518102,940.8660017430058,2.534330491195533,0.27008898546657084,986.3018615726003,47.97019032079004,5.112285110955909,True,0,6.821210263296962e-13,2534330491195.5327,253433.04911955327,above_policy_margin,above_policy_margin,True
0.125,M4,M1,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,348.0289218062954,188.3190525161009,96.98202567760376]",938.3385073041027,940.8784321267505,2.5399248226477766,0.27068321324093564,986.3820672035521,48.043559899449406,5.120066961493583,True,0,9.094947017729282e-13,2539924822647.777,253992.48226477765,above_policy_margin,above_policy_margin,True
0.125,M4,M2,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,348.0289218062954,188.3190525161009,96.98202567760376]",1171.3053712008914,1171.3053712008914,0.0,0.0,1171.6311619152848,0.32579071439340623,0.0278143277068205,True,0,6.821210263296962e-13,0.0,0.0,numerically_zero,above_policy_margin,True
0.125,M4,M3,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,348.0289218062954,188.3190525161009,96.98202567760376]",1171.3464656584251,1171.3464656584251,0.0,0.0,1171.6561305390246,0.3096648805994846,0.02643665983364017,True,0,4.547473508864641e-13,0.0,0.0,numerically_zero,above_policy_margin,True
0.125,M4,M4,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,348.0289218062954,188.3190525161009,96.98202567760376]",1174.574248900284,1174.5742489002841,2.2737367544323206e-13,1.9357965293051053e-14,1174.5742489002841,2.2737367544323206e-13,1.9357965293051053e-14,True,0,9.094947017729282e-13,0.22737367544323206,2.2737367544323203e-08,numerically_zero,numerically_zero,True
0.25,M0,M0,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,550.7314971423054,0.0,82.59850285769471]",941.5807118957256,941.5807118957262,5.684341886080801e-13,6.037020315163707e-14,941.5807118957257,1.1368683772161603e-13,1.2074040630327416e-14,True,0,3.410605131648481e-13,1.4271356598916368e-13,5.684341886080801e-08,numerically_zero,numerically_zero,True
0.25,M0,M1,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,550.7314971423054,0.0,82.59850285769471]",941.541912527236,941.5419125272485,1.2505552149377763e-11,1.3281991999496905e-12,941.5419125272364,3.410605131648481e-13,3.622361454408247e-14,True,0,1.5120349416974932e-11,3.154535412875527e-12,1.2505552149377763e-06,numerically_zero,numerically_zero,True
0.25,M0,M2,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,550.7314971423054,0.0,82.59850285769471]",1217.8357321668411,1220.7453218447358,2.909589677894701,0.23891478965868385,1239.6323972773444,21.796665110503227,1.7897869585187312,True,0,4.547473508864641e-13,0.9999999999997655,290958.96778947004,below_policy_margin,above_policy_margin,True
0.25,M0,M3,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,550.7314971423054,0.0,82.59850285769471]",1217.8363665429238,1220.740759960361,2.904393417437177,0.2384879855149907,1239.6916168086182,21.855250265694394,1.7945966195552994,True,0,1.1368683772161603e-12,1.0,290439.34174371767,below_policy_margin,above_policy_margin,True
0.25,M0,M4,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,550.7314971423054,0.0,82.59850285769471]",1222.787875223676,1225.8647972839435,3.0769220602674068,0.2516317116494606,1242.7224074182845,19.934532194608437,1.6302526872015273,True,0,6.821210263296962e-13,3076922060267.4067,307692.20602674066,above_policy_margin,above_policy_margin,True
0.25,M1,M0,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,550.731497142305,0.0,82.5985028576951]",941.5807118957256,941.5807118957262,5.684341886080801e-13,6.037020315163707e-14,941.5807118957257,1.1368683772161603e-13,1.2074040630327416e-14,True,0,3.410605131648481e-13,1.4271356598916368e-13,5.684341886080801e-08,numerically_zero,numerically_zero,True
0.25,M1,M1,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,550.731497142305,0.0,82.5985028576951]",941.541912527236,941.5419125272485,1.2505552149377763e-11,1.3281991999496905e-12,941.5419125272359,0.0,0.0,True,0,1.5120349416974932e-11,3.154535412875527e-12,1.2505552149377763e-06,numerically_zero,numerically_zero,True
0.25,M1,M2,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,550.731497142305,0.0,82.5985028576951]",1217.8357321668411,1220.7453218447358,2.909589677894701,0.23891478965868385,1239.6323972773444,21.796665110503227,1.7897869585187312,True,0,4.547473508864641e-13,0.9999999999997655,290958.96778947004,below_policy_margin,above_policy_margin,True
0.25,M1,M3,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,550.731497142305,0.0,82.5985028576951]",1217.8363665429238,1220.740759960361,2.904393417437177,0.2384879855149907,1239.6916168086177,21.85525026569394,1.794596619555262,True,0,1.1368683772161603e-12,1.0,290439.34174371767,below_policy_margin,above_policy_margin,True
0.25,M1,M4,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,550.731497142305,0.0,82.5985028576951]",1222.787875223676,1225.8647972839435,3.0769220602674068,0.2516317116494606,1242.722407418284,19.934532194607982,1.63025268720149,True,0,6.821210263296962e-13,3076922060267.4067,307692.20602674066,above_policy_margin,above_policy_margin,True
0.25,M2,M0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,274.45833339350315,261.88964092889375,96.98202567760312]",941.5807118957256,945.9822611729815,4.401549277255867,0.4674638320058655,1009.8714383737027,68.29072647797716,7.252774575265508,True,0,7.958078640513122e-13,1.105072154038417,440154.9277255867,above_policy_margin,above_policy_margin,True
0.25,M2,M1,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,274.45833339350315,261.88964092889375,96.98202567760312]",941.541912527236,945.9315806934526,4.389668166216552,0.4662212173257419,1010.029691991602,68.48777946436599,7.274002203527486,True,0,1.0231815394945443e-12,1.107297264102928,438966.8166216552,above_policy_margin,above_policy_margin,True
0.25,M2,M2,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,274.45833339350315,261.88964092889375,96.98202567760312]",1217.8357321668411,1217.8357321668411,0.0,0.0,1217.8357321668411,0.0,0.0,True,0,4.547473508864641e-13,0.0,0.0,numerically_zero,numerically_zero,True
0.25,M2,M3,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,274.45833339350315,261.88964092889375,96.98202567760312]",1217.8363665429238,1217.8363665429233,0.0,0.0,1217.8363665429235,0.0,0.0,True,0,6.821210263296962e-13,0.0,0.0,numerically_zero,numerically_zero,True
0.25,M2,M4,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,274.45833339350315,261.88964092889375,96.98202567760312]",1222.787875223676,1222.787875223676,0.0,0.0,1222.787875223676,0.0,0.0,True,0,0.0,0.0,0.0,numerically_zero,numerically_zero,True
0.25,M3,M0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,274.45833339349844,261.88964092889813,96.98202567760347]",941.5807118957256,945.9822611729815,4.401549277255867,0.4674638320058655,1009.8714383737042,68.29072647797864,7.252774575265666,True,0,7.958078640513122e-13,1.105072154038417,440154.9277255867,above_policy_margin,above_policy_margin,True
0.25,M3,M1,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,274.45833339349844,261.88964092889813,96.98202567760347]",941.541912527236,945.9315806934526,4.389668166216552,0.4662212173257419,1010.0296919916034,68.48777946436735,7.274002203527631,True,0,1.0231815394945443e-12,1.107297264102928,438966.8166216552,above_policy_margin,above_policy_margin,True
0.25,M3,M2,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,274.45833339349844,261.88964092889813,96.98202567760347]",1217.8357321668411,1217.8357321668411,0.0,0.0,1217.8357321668414,2.2737367544323206e-13,1.8670307450962714e-14,True,0,4.547473508864641e-13,0.0,0.0,numerically_zero,numerically_zero,True
0.25,M3,M3,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,274.45833339349844,261.88964092889813,96.98202567760347]",1217.8363665429238,1217.8363665429233,0.0,0.0,1217.8363665429238,0.0,0.0,True,0,6.821210263296962e-13,0.0,0.0,numerically_zero,numerically_zero,True
0.25,M3,M4,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,274.45833339349844,261.88964092889813,96.98202567760347]",1222.787875223676,1222.787875223676,0.0,0.0,1222.7878752236766,4.547473508864641e-13,3.7189389926137464e-14,True,0,0.0,0.0,0.0,numerically_zero,numerically_zero,True
0.25,M4,M0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,274.45833339350605,261.88964092889086,96.98202567760313]",941.5807118957256,945.9822611729815,4.401549277255867,0.4674638320058655,1009.8714383737021,68.29072647797648,7.252774575265436,True,0,7.958078640513122e-13,1.105072154038417,440154.9277255867,above_policy_margin,above_policy_margin,True
0.25,M4,M1,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,274.45833339350605,261.88964092889086,96.98202567760313]",941.541912527236,945.9315806934526,4.389668166216552,0.4662212173257419,1010.029691991601,68.48777946436496,7.274002203527377,True,0,1.0231815394945443e-12,1.107297264102928,438966.8166216552,above_policy_margin,above_policy_margin,True
0.25,M4,M2,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,274.45833339350605,261.88964092889086,96.98202567760313]",1217.8357321668411,1217.8357321668411,0.0,0.0,1217.8357321668414,2.2737367544323206e-13,1.8670307450962714e-14,True,0,4.547473508864641e-13,0.0,0.0,numerically_zero,numerically_zero,True
0.25,M4,M3,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,274.45833339350605,261.88964092889086,96.98202567760313]",1217.8363665429238,1217.8363665429233,0.0,0.0,1217.8363665429238,0.0,0.0,True,0,6.821210263296962e-13,0.0,0.0,numerically_zero,numerically_zero,True
0.25,M4,M4,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,274.45833339350605,261.88964092889086,96.98202567760313]",1222.787875223676,1222.787875223676,0.0,0.0,1222.787875223676,0.0,0.0,True,0,0.0,0.0,0.0,numerically_zero,numerically_zero,True
