instance_id,random_seed,method_name,scenario_id,scenario_class,n,eligible_share,eligible_share_target,number_of_drones,number_of_trucks,endurance_level,speed_ratio,spatial_pattern,launch_retrieval_time_class,priority_weight_profile,battery_slack_ratio,priority_weight_high,priority_weight_medium,priority_weight_low,depot_position,objective_total,truck_travel_cost,drone_travel_cost,waiting_sync_cost,penalty_cost,priority_tardiness_cost,high_priority_tardiness_minutes,medium_priority_tardiness_minutes,low_priority_tardiness_minutes,total_priority_tardiness_minutes,high_priority_tardiness_weighted_cost,medium_priority_tardiness_weighted_cost,low_priority_tardiness_weighted_cost,fixed_deployment_cost,makespan_minutes,truck_route_distance_km,drone_flight_distance_km,customers_served_by_truck,customers_served_by_drone,drone_service_share,number_of_drone_launches,number_of_drone_retrievals,average_customers_per_drone_sortie,average_customers_per_drone_route,total_truck_waiting_time,total_drone_waiting_time,average_synchronization_delay,maximum_synchronization_delay,delayed_rendezvous_events,average_battery_usage_ratio,maximum_battery_usage_ratio,sorties_near_endurance_limit,infeasible_battery_attempts_rejected,eligible_not_assigned_due_battery,cpu_time_seconds,iterations,improving_moves_accepted,candidate_reassignments_evaluated,final_solution_feasibility_flag,status,run_label
S0058_R09,5802035,feasibility_aware_alns,S0058,n100_p0.25_d3_uniform_Emedium_V1.25_Hlong_PWmoderate_B0.10,100,0.25,0.25,3,3,medium,1.25,uniform,long,moderate,0.1,20.0,5.0,1.0,peripheral,28319.979510900976,296.4741122569846,0.0,0.0,28023.505398643996,28023.505398643996,1227.339786157418,683.0370845775849,61.52425260770485,1971.901123342708,24546.79572314836,3415.1854228879247,61.52425260770485,0.0,310.10653531296543,370.5926403212306,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.185280323028564,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0058_R10,5802036,feasibility_aware_alns,S0058,n100_p0.25_d3_uniform_Emedium_V1.25_Hlong_PWmoderate_B0.10,100,0.25,0.25,3,3,medium,1.25,uniform,long,moderate,0.1,20.0,5.0,1.0,peripheral,28211.69695533305,294.228823565189,0.0,0.0,27917.46813176786,27917.46813176786,1258.9341550255915,547.4831836026333,1.3691132428596404,1807.7864518710849,25178.68310051184,2737.4159180131664,1.3691132428596404,0.0,252.1326025436763,367.7860294564864,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.23136830329895,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0059_R01,5902027,feasibility_aware_alns,S0059,n100_p0.25_d3_uniform_Emedium_V2.00_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,medium,2.0,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,2860.568746064496,295.8123506194584,0.0,0.0,2564.756395445037,2564.756395445037,1624.646497087319,910.1645635225104,29.945334835208,2564.756395445037,1624.646497087319,910.1645635225104,29.945334835208,0.0,286.62845374696354,369.76543827432295,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.707256078720093,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0059_R02,5902028,feasibility_aware_alns,S0059,n100_p0.25_d3_uniform_Emedium_V2.00_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,medium,2.0,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,2315.5245753463964,301.1415963589532,0.0,0.0,2014.3829789874435,2014.3829789874435,1132.5496157872458,881.8333632001975,0.0,2014.3829789874435,1132.5496157872458,881.8333632001975,0.0,0.0,279.03062890971466,376.4269954486917,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.806596517562866,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0059_R03,5902029,feasibility_aware_alns,S0059,n100_p0.25_d3_uniform_Emedium_V2.00_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,medium,2.0,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,4341.7240030894245,359.0183722135004,0.0,0.0,3982.705630875924,3982.705630875924,2464.200145655331,1497.3451477402575,21.160337480334107,3982.705630875923,2464.200145655331,1497.3451477402575,21.160337480334107,0.0,308.2966884104279,448.7729652668756,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.451122760772703,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0059_R04,5902030,feasibility_aware_alns,S0059,n100_p0.25_d3_uniform_Emedium_V2.00_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,medium,2.0,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,2424.216564027104,358.0450122536884,0.0,0.0,2066.171551773416,2066.171551773416,1267.714211046946,773.9623842249665,24.49495650150311,2066.171551773416,1267.714211046946,773.9623842249665,24.49495650150311,0.0,300.8012594938517,447.5562653171104,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.5567626953125,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0059_R05,5902031,feasibility_aware_alns,S0059,n100_p0.25_d3_uniform_Emedium_V2.00_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,medium,2.0,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,1921.6649353290863,297.36688910630204,0.0,0.0,1624.2980462227845,1624.2980462227845,1025.122046224408,599.175999998376,0.0,1624.298046222784,1025.122046224408,599.175999998376,0.0,0.0,258.7414638088777,371.7086113828777,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.739600419998167,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0059_R06,5902032,feasibility_aware_alns,S0059,n100_p0.25_d3_uniform_Emedium_V2.00_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,medium,2.0,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,3128.314536313016,332.61709261803384,0.0,0.0,2795.697443694982,2795.697443694982,1629.6884905260845,1092.4345189098626,73.57443425903489,2795.697443694982,1629.6884905260845,1092.4345189098626,73.57443425903489,0.0,325.7876891468733,415.7713657725421,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.121628761291504,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0059_R07,5902033,feasibility_aware_alns,S0059,n100_p0.25_d3_uniform_Emedium_V2.00_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,medium,2.0,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,3135.3555430068623,322.38014427426,0.0,0.0,2812.975398732602,2812.975398732602,1446.7677783226657,1224.3872633819008,141.8203570280358,2812.975398732602,1446.7677783226657,1224.3872633819008,141.8203570280358,0.0,344.11016435313195,402.97518034282496,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.897988319396973,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0059_R08,5902034,feasibility_aware_alns,S0059,n100_p0.25_d3_uniform_Emedium_V2.00_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,medium,2.0,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,2580.5373008835045,327.42202079109137,0.0,0.0,2253.1152800924133,2253.1152800924133,1014.108436965302,1183.8779156019943,55.12892752511687,2253.1152800924133,1014.108436965302,1183.8779156019943,55.12892752511687,0.0,297.2786901603259,409.27752598886417,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.290001153945925,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0059_R09,5902035,feasibility_aware_alns,S0059,n100_p0.25_d3_uniform_Emedium_V2.00_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,medium,2.0,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,2109.649649566248,321.5796517463292,0.0,0.0,1788.0699978199184,1788.0699978199184,1134.586913163307,653.4830846566116,0.0,1788.0699978199186,1134.586913163307,653.4830846566116,0.0,0.0,282.5711865299596,401.9745646829114,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.43339490890503,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0059_R10,5902036,feasibility_aware_alns,S0059,n100_p0.25_d3_uniform_Emedium_V2.00_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,medium,2.0,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,2197.4333916969526,327.1576518976802,0.0,0.0,1870.2757397992723,1870.2757397992723,1170.9234720558975,699.352267743375,0.0,1870.2757397992723,1170.9234720558975,699.352267743375,0.0,0.0,292.5925710598032,408.9470648721005,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.434669494628906,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0060_R01,6002027,feasibility_aware_alns,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,2710.037954016892,307.3005012607877,0.0,0.0,2402.737452756104,2402.737452756104,1387.0047448049256,983.7977433934236,31.93496455775508,2402.737452756104,1387.0047448049256,983.7977433934236,31.93496455775508,0.0,272.7872466676702,384.1256265759845,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.644683361053469,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0060_R02,6002028,feasibility_aware_alns,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,2579.193329399937,283.4033655920497,0.0,0.0,2295.789963807887,2295.789963807887,1625.382071859588,670.4078919482993,0.0,2295.789963807887,1625.382071859588,670.4078919482993,0.0,0.0,263.6138855298797,354.2542069900621,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.78470778465271,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0060_R03,6002029,feasibility_aware_alns,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,1698.3725966582203,289.9230223247393,0.0,0.0,1408.449574333481,1408.449574333481,1043.387083720468,365.06249061301287,0.0,1408.449574333481,1043.387083720468,365.06249061301287,0.0,0.0,271.2620732720498,362.4037779059241,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.55107879638672,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0060_R04,6002030,feasibility_aware_alns,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,1696.8108125054316,289.6620668405874,0.0,0.0,1407.1487456648442,1407.1487456648442,1196.1054541206431,209.67320753798185,1.3700840062189172,1407.1487456648442,1196.1054541206431,209.67320753798185,1.3700840062189172,0.0,256.6349878402207,362.0775835507342,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.671233654022217,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0060_R05,6002031,feasibility_aware_alns,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,2333.148499084743,315.2319504138192,0.0,0.0,2017.916548670924,2017.916548670924,961.3578127267032,1009.5496963878855,47.00903955633487,2017.9165486709237,961.3578127267032,1009.5496963878855,47.00903955633487,0.0,281.14774612883497,394.0399380172738,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.041680335998535,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0060_R06,6002032,feasibility_aware_alns,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,2565.4109138988088,366.019174807965,0.0,0.0,2199.391739090844,2199.391739090844,908.5644721337076,1290.8272669571356,0.0,2199.391739090843,908.5644721337076,1290.8272669571356,0.0,0.0,305.5681094735645,457.5239685099563,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.541308641433716,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0060_R07,6002033,feasibility_aware_alns,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,2578.2890641678323,297.6561265395001,0.0,0.0,2280.632937628332,2280.632937628332,1172.3130191950402,1079.139006268825,29.180912164467344,2280.6329376283325,1172.3130191950402,1079.139006268825,29.180912164467344,0.0,279.2927507137646,372.07015817437536,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.965760469436646,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0060_R08,6002034,feasibility_aware_alns,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,1871.004530448716,317.8630117307315,0.0,0.0,1553.141518717984,1553.141518717984,613.9430866060849,939.1984321118996,0.0,1553.1415187179844,613.9430866060849,939.1984321118996,0.0,0.0,271.88232724016564,397.3287646634144,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.018718481063845,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0060_R09,6002035,feasibility_aware_alns,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,2408.3084205254186,337.9054647805506,0.0,0.0,2070.402955744868,2070.402955744868,1135.065068085628,931.8416361115598,3.4962515476795204,2070.4029557448675,1135.065068085628,931.8416361115598,3.4962515476795204,0.0,289.09707558140383,422.38183097568816,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.514818906784058,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0060_R10,6002036,feasibility_aware_alns,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,2776.520016767089,309.4005108126357,0.0,0.0,2467.1195059544534,2467.1195059544534,1547.3830799386149,901.0068738319216,18.729552183916127,2467.1195059544525,1547.3830799386149,901.0068738319216,18.729552183916127,0.0,285.354094835416,386.75063851579455,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.633958101272585,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0061_R01,6102027,feasibility_aware_alns,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,medium,strict,0.1,200.0,40.0,1.0,peripheral,246663.5786369896,304.0165872062914,0.0,0.0,246359.5620497833,246359.5620497833,1142.5159338758851,440.99113050106894,216.7300545635106,1800.2371189404646,228503.18677517705,17639.64522004276,216.7300545635106,0.0,314.7682687392454,380.0207340078641,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.977559566497805,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0061_R02,6102028,feasibility_aware_alns,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,medium,strict,0.1,200.0,40.0,1.0,peripheral,325743.63558540074,327.5710012284515,0.0,0.0,325416.0645841723,325416.0645841723,1406.9696714002016,1099.7881894864113,30.60272467551661,2537.360585562129,281393.9342800403,43991.52757945645,30.60272467551661,0.0,287.7719459781827,409.4637515355644,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.700241088867188,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0061_R03,6102029,feasibility_aware_alns,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,medium,strict,0.1,200.0,40.0,1.0,peripheral,429627.3464400937,317.7014897045908,0.0,0.0,429309.64495038905,429309.64495038905,1929.804780220995,1080.6924776974583,120.9897982916502,3131.487056210103,385960.956044199,43227.699107898334,120.9897982916502,0.0,303.8065272361909,397.1268621307387,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.680853605270386,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0061_R04,6102030,feasibility_aware_alns,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,medium,strict,0.1,200.0,40.0,1.0,peripheral,413369.71859302034,346.08783310139324,0.0,0.0,413023.63075991895,413023.63075991895,1910.95201091683,770.8307144138241,0.0,2681.782725330654,382190.402183366,30833.228576552967,0.0,0.0,321.5269182154996,432.60979137674167,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.463892698287964,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0061_R05,6102031,feasibility_aware_alns,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,medium,strict,0.1,200.0,40.0,1.0,peripheral,275381.2915825909,306.08607324534034,0.0,0.0,275075.2055093456,275075.2055093456,1231.4181831620397,718.9734655847872,32.63025354611358,1983.0219022929405,246283.63663240796,28758.938623391485,32.63025354611358,0.0,292.920333192788,382.6075915566755,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.731003284454346,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0061_R06,6102032,feasibility_aware_alns,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,medium,strict,0.1,200.0,40.0,1.0,peripheral,243744.61805568845,327.0824746672945,0.0,0.0,243417.5355810212,243417.5355810212,1099.8016140234504,586.2663187306102,6.56002710662284,1692.6279598606834,219960.32280469008,23450.65274922441,6.56002710662284,0.0,292.90869829496177,408.85309333411817,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.484756469726562,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0061_R07,6102033,feasibility_aware_alns,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,medium,strict,0.1,200.0,40.0,1.0,peripheral,300654.82709002646,292.4709279274365,0.0,0.0,300362.35616209905,300362.35616209905,1326.4558377377823,874.2289608770466,102.03017946077406,2302.714978075602,265291.16754755646,34969.15843508186,102.03017946077406,0.0,299.54211441901106,365.58865990929553,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.84105658531189,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0061_R08,6102034,feasibility_aware_alns,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,medium,strict,0.1,200.0,40.0,1.0,peripheral,364847.0734879621,328.81190354343863,0.0,0.0,364518.26158441865,364518.26158441865,1679.641525237126,712.8311482375199,76.71060749267903,2469.183280967325,335928.3050474252,28513.245929500798,76.71060749267903,0.0,312.6269553474485,411.01487942929816,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.964804649353027,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0061_R09,6102035,feasibility_aware_alns,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,medium,strict,0.1,200.0,40.0,1.0,peripheral,270098.67658644135,334.1089718291381,0.0,0.0,269764.5676146122,269764.5676146122,1156.917318255065,958.5292753186588,39.93295085287528,2155.3795444265998,231383.463651013,38341.17101274635,39.93295085287528,0.0,308.6723853370256,417.6362147864225,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.866435766220093,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0061_R10,6102036,feasibility_aware_alns,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,0.25,0.25,3,3,high,1.25,uniform,medium,strict,0.1,200.0,40.0,1.0,peripheral,265627.6442846852,324.5520591326352,0.0,0.0,265303.09222555254,265303.09222555254,1125.6893306986242,1003.8733622000497,10.291597825735463,2139.8542907244096,225137.86613972485,40154.93448800198,10.291597825735463,0.0,313.64481293226703,405.69007391579385,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.945664405822754,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0062_R01,6202027,feasibility_aware_alns,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,0.25,0.25,3,3,high,2.0,uniform,long,base,0.1,100.0,20.0,1.0,peripheral,123321.32905967424,306.83165587593453,0.0,0.0,123014.49740379828,123014.49740379828,1033.9611691772377,978.1380216085043,55.62005390443053,2067.7192446901727,103396.11691772378,19562.76043217009,55.62005390443053,0.0,300.93730828757697,383.5395698449179,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.995976448059082,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0062_R02,6202028,feasibility_aware_alns,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,0.25,0.25,3,3,high,2.0,uniform,long,base,0.1,100.0,20.0,1.0,peripheral,110966.38757554496,280.10083291082293,0.0,0.0,110686.28674263414,110686.28674263414,963.0899290510482,718.8646918764659,0.0,1681.954620927514,96308.99290510482,14377.29383752932,0.0,0.0,260.5630692667861,350.1260411385288,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.492718696594238,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0062_R03,6202029,feasibility_aware_alns,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,0.25,0.25,3,3,high,2.0,uniform,long,base,0.1,100.0,20.0,1.0,peripheral,242602.88512292583,342.1709873745663,0.0,0.0,242260.7141355513,242260.7141355513,2212.108230852569,1048.835229781839,73.18645465765414,3334.129915292061,221210.82308525688,20976.70459563678,73.18645465765414,0.0,316.097554239958,427.7137342182079,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.004121541976929,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0062_R04,6202030,feasibility_aware_alns,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,0.25,0.25,3,3,high,2.0,uniform,long,base,0.1,100.0,20.0,1.0,peripheral,96521.79372829516,323.8760350037893,0.0,0.0,96197.91769329135,96197.91769329135,799.0440982897788,814.6750861235387,0.0061418427114858,1613.7253262560291,79904.40982897788,16293.501722470774,0.0061418427114858,0.0,295.0883141633932,404.8450437547368,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.441211700439451,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0062_R05,6202031,feasibility_aware_alns,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,0.25,0.25,3,3,high,2.0,uniform,long,base,0.1,100.0,20.0,1.0,peripheral,86823.7131205962,303.8575613641977,0.0,0.0,86519.855559232,86519.855559232,748.4092590724481,583.9464825993612,0.0,1332.3557416718093,74840.9259072448,11678.929651987222,0.0,0.0,294.54656563773966,379.8219517052471,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.716930150985718,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0062_R06,6202032,feasibility_aware_alns,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,0.25,0.25,3,3,high,2.0,uniform,long,base,0.1,100.0,20.0,1.0,peripheral,171036.1049115734,319.67506611475204,0.0,0.0,170716.42984545865,170716.42984545865,1479.814582335376,1135.9397393199542,16.176825521944977,2631.9311471772758,147981.4582335376,22718.794786399085,16.176825521944977,0.0,276.3685657601844,399.59383264344007,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.55374789237976,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0062_R07,6202033,feasibility_aware_alns,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,0.25,0.25,3,3,high,2.0,uniform,long,base,0.1,100.0,20.0,1.0,peripheral,149024.59000233206,356.26650806654914,0.0,0.0,148668.3234942655,148668.3234942655,1283.4613919460971,1014.348395662966,35.216386396476395,2333.02617400554,128346.13919460971,20286.967913259323,35.216386396476395,0.0,360.896384499208,445.3331350831862,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.597057580947876,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0062_R08,6202034,feasibility_aware_alns,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,0.25,0.25,3,3,high,2.0,uniform,long,base,0.1,100.0,20.0,1.0,peripheral,114258.00131154552,301.8300724663692,0.0,0.0,113956.17123907914,113956.17123907914,1014.5698739661495,624.9591921232075,0.0,1639.529066089357,101456.98739661496,12499.18384246415,0.0,0.0,254.9580978246889,377.2875905829616,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.133875608444214,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
