instance_id,scenario_id,n,feasible_nilsr,objective_nilsr,cpu_time_nilsr,feasible_other,objective_other,cpu_time_other,usable_nilsr,usable_other,pair_feasible,objective_diff_nilsr_minus_other,improvement_nilsr_vs_other_pct,winner
S0039_R08,S0039,50,True,1581.0507296090,8.5917789936,True,3570.2182317673,3.5070505142,True,True,True,-1989.1675021583,55.7155717950,nils_r
S0039_R09,S0039,50,True,5432.7634655865,27.1017911434,True,6765.8760506641,9.7564234734,True,True,True,-1333.1125850776,19.7034733580,nils_r
S0039_R10,S0039,50,True,3583.8246101729,11.8798024654,True,1348.3465934404,1.9971735477,True,True,True,2235.4780167325,-165.7940196985,nils
S0040_R01,S0040,50,True,4858.7307146451,15.7760119438,True,9875.9086432932,2.8779249191,True,True,True,-5017.1779286481,50.8021905615,nils_r
S0040_R02,S0040,50,True,9856.4384540806,9.7226059437,True,19917.6695961670,1.3746559620,True,True,True,-10061.2311420864,50.5140980149,nils_r
S0040_R03,S0040,50,True,3961.5117853429,19.0313630104,True,6865.0353328328,6.5276641846,True,True,True,-2903.5235474899,42.2943715031,nils_r
S0040_R04,S0040,50,True,4431.9831884126,14.8364734650,True,6399.1001954461,8.0386643410,True,True,True,-1967.1170070335,30.7405251825,nils_r
S0040_R05,S0040,50,True,3041.9842334624,12.6602571011,True,3041.9842334624,2.5934340954,True,True,True,0.0000000000,0.0000000000,tie
S0040_R06,S0040,50,True,17270.4009453016,7.8196539879,True,20333.9130531822,4.5035548210,True,True,True,-3063.5121078806,15.0660234450,nils_r
S0040_R07,S0040,50,True,23189.9142425492,6.7520403862,True,23189.9142425492,3.3595895767,True,True,True,0.0000000000,0.0000000000,tie
S0040_R08,S0040,50,True,2232.6161474840,10.8323304653,True,2101.4968147269,2.0076930523,True,True,True,131.1193327571,-6.2393305495,nils
S0040_R09,S0040,50,True,24689.9438309350,10.6446261406,True,25305.8198968012,4.3416371346,True,True,True,-615.8760658662,2.4337329056,nils_r
S0040_R10,S0040,50,True,31266.5588344806,10.2880742550,True,31266.5588344806,4.3147008419,True,True,True,0.0000000000,0.0000000000,tie
S0041_R01,S0041,50,True,827.3774126499,16.6747007370,True,827.3774126499,22.9532995224,True,True,True,0.0000000000,0.0000000000,tie
S0041_R02,S0041,50,True,2540.3303123419,9.7357218266,True,2540.3303123419,17.5537245274,True,True,True,0.0000000000,0.0000000000,tie
S0041_R03,S0041,50,True,66.7954925032,14.4920210838,True,66.7954925032,24.3154971600,True,True,True,0.0000000000,0.0000000000,tie
S0041_R04,S0041,50,True,62.1233288752,23.0208883286,True,62.1233288752,9.0755546093,True,True,True,0.0000000000,0.0000000000,tie
S0041_R05,S0041,50,True,91.4088359137,10.4981002808,True,91.4088359137,22.6526336670,True,True,True,0.0000000000,0.0000000000,tie
S0041_R06,S0041,50,True,60.6789717703,23.2609531879,True,60.6789717703,11.4272515774,True,True,True,0.0000000000,0.0000000000,tie
S0041_R07,S0041,50,True,67.4327837188,25.4117426872,True,67.4327837188,17.9647209644,True,True,True,0.0000000000,0.0000000000,tie
S0041_R08,S0041,50,True,107.1626348418,14.9099926949,True,107.1626348418,12.9544291496,True,True,True,0.0000000000,0.0000000000,tie
S0041_R09,S0041,50,True,1581.0444632182,10.9004464149,True,1581.0444632182,22.8075592518,True,True,True,0.0000000000,0.0000000000,tie
S0041_R10,S0041,50,True,105.1828060700,24.1198573112,True,105.1828060700,14.8204224110,True,True,True,0.0000000000,0.0000000000,tie
S0042_R01,S0042,50,True,5352.1180816121,20.5894269943,True,5352.1180816121,23.3209660053,True,True,True,0.0000000000,0.0000000000,tie
S0042_R02,S0042,50,True,64.4074673278,22.7061409950,True,64.4074673278,12.7003235817,True,True,True,0.0000000000,0.0000000000,tie
S0042_R03,S0042,50,True,66.9850769929,18.2988185883,True,66.9850769929,11.2111711502,True,True,True,0.0000000000,0.0000000000,tie
S0042_R04,S0042,50,True,9923.8715826386,18.5461351871,True,9923.8715826386,16.6948649883,True,True,True,0.0000000000,0.0000000000,tie
S0042_R05,S0042,50,True,76.6970485774,12.4146778584,True,76.6970485774,21.9660189152,True,True,True,0.0000000000,0.0000000000,tie
S0042_R06,S0042,50,True,110.0867979288,19.2981421947,True,110.0867979288,14.9812145233,True,True,True,0.0000000000,0.0000000000,tie
S0042_R07,S0042,50,True,69.3123563444,17.1286876202,True,69.3123563444,7.8074553013,True,True,True,0.0000000000,0.0000000000,tie
S0042_R08,S0042,50,True,105.1578330720,13.2969434261,True,105.1578330720,26.3063521385,True,True,True,0.0000000000,0.0000000000,tie
S0042_R09,S0042,50,True,2539.5740225062,13.7167477608,True,2539.5740225062,20.7892169952,True,True,True,0.0000000000,0.0000000000,tie
S0042_R10,S0042,50,True,71.3054786825,19.6256630421,True,71.3054786825,13.9069902897,True,True,True,0.0000000000,0.0000000000,tie
S0043_R01,S0043,50,True,1149.8577570182,19.6694271564,True,1149.8577570182,12.5059487820,True,True,True,0.0000000000,0.0000000000,tie
S0043_R02,S0043,50,True,242.8243464639,24.7412400246,True,242.8243464639,10.8428885937,True,True,True,0.0000000000,0.0000000000,tie
S0043_R03,S0043,50,True,63.3629350750,19.2823085785,True,63.3629350750,19.4232041836,True,True,True,0.0000000000,0.0000000000,tie
S0043_R04,S0043,50,True,779.4833613149,18.7313549519,True,779.4833613149,16.8338673115,True,True,True,0.0000000000,0.0000000000,tie
S0043_R05,S0043,50,True,65.3492191138,18.6319611073,True,65.3492191138,14.4219908714,True,True,True,0.0000000000,0.0000000000,tie
S0043_R06,S0043,50,True,94.6834642665,10.3694429398,True,94.6834642665,11.9831795692,True,True,True,0.0000000000,0.0000000000,tie
S0043_R07,S0043,50,True,72.6246481602,22.7525281906,True,72.6246481602,12.3360955715,True,True,True,0.0000000000,0.0000000000,tie
S0043_R08,S0043,50,True,65.2214377191,24.2562000751,True,65.2214377191,14.0366632938,True,True,True,0.0000000000,0.0000000000,tie
S0043_R09,S0043,50,True,66.0956789931,13.6446952820,True,66.0956789931,11.0355248451,True,True,True,0.0000000000,0.0000000000,tie
S0043_R10,S0043,50,True,551.2762347431,10.1551487446,True,551.2762347431,15.1979482174,True,True,True,0.0000000000,0.0000000000,tie
S0044_R01,S0044,50,True,233.1424123026,6.0747368336,True,241.0232744335,4.2834732533,True,True,True,-7.8808621309,3.2697514999,nils_r
S0044_R02,S0044,50,True,263.1733620816,6.1442565918,True,263.1733620816,1.9603981972,True,True,True,0.0000000000,0.0000000000,tie
S0044_R03,S0044,50,True,227.6475397592,7.6123299599,True,227.6475397592,3.6017038822,True,True,True,0.0000000000,0.0000000000,tie
S0044_R04,S0044,50,True,289.2342684245,8.6509160995,True,291.3803392994,2.5168323517,True,True,True,-2.1460708749,0.7365187645,nils_r
S0044_R05,S0044,50,True,447.2453840908,10.1094405651,True,516.6071154470,12.5635631084,True,True,True,-69.3617313562,13.4263987627,nils_r
S0044_R06,S0044,50,True,202.8344514046,8.2728414536,True,205.9183553561,3.9742267132,True,True,True,-3.0839039515,1.4976343154,nils_r
S0044_R07,S0044,50,True,211.3351412155,6.4142925739,True,211.3351412155,4.2003660202,True,True,True,0.0000000000,0.0000000000,tie
S0044_R08,S0044,50,True,228.5426530080,4.9571135044,True,228.5426530080,2.6469585896,True,True,True,0.0000000000,0.0000000000,tie
S0044_R09,S0044,50,True,182.0849221916,4.7013795376,True,182.0849221916,3.3153474331,True,True,True,0.0000000000,0.0000000000,tie
S0044_R10,S0044,50,True,193.8742900960,5.8110661507,True,193.8742900960,2.5797712803,True,True,True,0.0000000000,0.0000000000,tie
S0045_R01,S0045,75,True,158219.3077012668,22.9542696476,True,158219.3077012668,18.4359827042,True,True,True,0.0000000000,0.0000000000,tie
S0045_R02,S0045,75,True,152471.6657981359,22.7253246307,True,105295.6588246662,17.3214447498,True,True,True,47176.0069734697,-44.8033731875,nils
S0045_R03,S0045,75,True,132355.9004137416,27.6908037663,True,67391.0040696316,16.1886436939,True,True,True,64964.8963441100,-96.3999531406,nils
S0045_R04,S0045,75,True,201590.6419488622,34.0088775158,True,164215.1463114443,23.3532016277,True,True,True,37375.4956374179,-22.7600781517,nils
S0045_R05,S0045,75,True,187187.2747731857,25.2969198227,True,120331.2950369313,14.4787645340,True,True,True,66855.9797362544,-55.5599270462,nils
S0045_R06,S0045,75,True,52865.6850694074,10.8385684490,True,52868.0666180677,3.6921241283,True,True,True,-2.3815486603,0.0045047016,nils_r
S0045_R07,S0045,75,True,270319.5466831313,17.0336940289,True,186057.6154919408,16.5172865391,True,True,True,84261.9311911905,-45.2880850743,nils
S0045_R08,S0045,75,True,186840.1651528531,14.6067590714,True,108326.8606581676,14.2631597519,True,True,True,78513.3044946855,-72.4781499414,nils
S0045_R09,S0045,75,True,74496.6338455810,11.4638669491,True,100582.8112091377,3.9116234779,True,True,True,-26086.1773635567,25.9350251300,nils_r
S0045_R10,S0045,75,True,164312.8659053635,33.1069467068,True,129692.9572327300,15.7362792492,True,True,True,34619.9086726335,-26.6937460687,nils
S0046_R01,S0046,75,True,11920.6832293850,9.8762314320,True,17745.2680382559,8.5595085621,True,True,True,-5824.5848088709,32.8233126505,nils_r
S0046_R02,S0046,75,True,15918.3065764949,14.7820208073,True,15918.3065764949,9.4239077568,True,True,True,0.0000000000,0.0000000000,tie
S0046_R03,S0046,75,True,9692.6449442784,10.4902482033,True,10788.4704238768,8.4791295528,True,True,True,-1095.8254795984,10.1573757590,nils_r
S0046_R04,S0046,75,True,17712.5520928929,14.0903332233,True,17348.7834236171,2.4847705364,True,True,True,363.7686692758,-2.0967964173,nils
S0046_R05,S0046,75,True,48861.1270452387,23.4596028328,True,39554.6466626758,29.7409842014,True,True,True,9306.4803825629,-23.5281595660,nils
S0046_R06,S0046,75,True,25994.4467789148,28.8220996857,True,24463.7037442150,27.4324655533,True,True,True,1530.7430346998,-6.2572006704,nils
S0046_R07,S0046,75,True,24045.6886734708,39.9567918777,True,22175.8727981399,25.4617333412,True,True,True,1869.8158753309,-8.4317577592,nils
S0046_R08,S0046,75,True,46624.5001089246,21.5325024128,True,35684.6226319835,31.1424252987,True,True,True,10939.8774769411,-30.6571197061,nils
S0046_R09,S0046,75,True,34760.7888572124,38.3112440109,True,35326.9717105228,37.6470243931,True,True,True,-566.1828533104,1.6026928601,nils_r
S0046_R10,S0046,75,True,38907.4415818135,44.8788182735,True,33581.5660451115,30.7403783798,True,True,True,5325.8755367020,-15.8595210526,nils
S0047_R01,S0047,75,True,7468.7142275650,18.1018598080,True,7499.6256209915,13.1815245152,True,True,True,-30.9113934265,0.4121724869,nils_r
S0047_R02,S0047,75,True,4577.1790230986,13.3744993210,True,4587.4544189531,10.2080769539,True,True,True,-10.2753958545,0.2239890562,nils_r
S0047_R03,S0047,75,True,19593.9496583808,45.6777803898,True,18437.1858797553,24.3987786770,True,True,True,1156.7637786255,-6.2740799283,nils
S0047_R04,S0047,75,True,13066.3910017414,9.1247229576,True,13269.8642724967,8.2506859303,True,True,True,-203.4732707553,1.5333485451,nils_r
S0047_R05,S0047,75,True,24440.6724396013,34.0910954475,True,22769.9682422067,20.0235247612,True,True,True,1670.7041973946,-7.3373145699,nils
S0047_R06,S0047,75,True,23890.0051635446,59.6004786491,True,31121.3215366465,37.9725444317,True,True,True,-7231.3163731019,23.2358910742,nils_r
S0047_R07,S0047,75,True,20482.5925260835,52.1899733543,True,19926.4131165703,29.1797075272,True,True,True,556.1794095132,-2.7911667105,nils
S0047_R08,S0047,75,True,15388.5598352545,12.2605221272,True,16050.4989400420,9.3712887764,True,True,True,-661.9391047875,4.1241029781,nils_r
S0047_R09,S0047,75,True,11580.2129927467,11.4582190514,True,11580.2129927467,5.6232845783,True,True,True,0.0000000000,0.0000000000,tie
S0047_R10,S0047,75,True,12429.6621108586,14.0426414013,True,12566.9618346055,12.4009487629,True,True,True,-137.2997237469,1.0925450841,nils_r
S0048_R01,S0048,75,True,2947.4476744233,44.0244109631,True,2242.4676431920,28.3859593868,True,True,True,704.9800312313,-31.4376902325,nils
S0048_R02,S0048,75,True,756.4340744521,18.3866729736,True,762.6478698454,5.7702150345,True,True,True,-6.2137953933,0.8147659803,nils_r
S0048_R03,S0048,75,True,1080.3795442548,4.1839628220,True,1080.3795442548,5.8310339451,True,True,True,0.0000000000,0.0000000000,tie
S0048_R04,S0048,75,True,432.5177525865,25.7822101116,True,432.5177525865,10.6881499290,True,True,True,0.0000000000,0.0000000000,tie
S0048_R05,S0048,75,True,2224.1363104147,47.5155107975,True,2123.7693216710,41.3235077858,True,True,True,100.3669887437,-4.7258893760,nils
S0048_R06,S0048,75,True,1120.5290110163,10.2477052212,True,1120.5290110163,9.2262947559,True,True,True,0.0000000000,0.0000000000,tie
S0048_R07,S0048,75,True,1584.3142126171,24.5946428776,True,1584.3142126171,11.4595112801,True,True,True,0.0000000000,0.0000000000,tie
S0048_R08,S0048,75,True,2911.4693252159,51.2892973423,True,2702.8615592513,34.1175506115,True,True,True,208.6077659646,-7.7180336984,nils
S0048_R09,S0048,75,True,851.7832676091,3.5358064175,True,851.7832676091,6.4114499092,True,True,True,0.0000000000,0.0000000000,tie
S0048_R10,S0048,75,True,2794.6990326166,57.0570089817,True,2162.2931667513,20.1902191639,True,True,True,632.4058658653,-29.2469992316,nils
S0049_R01,S0049,75,True,268115.5085137515,44.9575119019,True,224558.7267733993,33.4001419544,True,True,True,43556.7817403522,-19.3966105732,nils
S0049_R02,S0049,75,True,55822.6173332408,8.2910151482,True,55822.6173332408,15.4565436840,True,True,True,0.0000000000,0.0000000000,tie
S0049_R03,S0049,75,True,271548.3752091392,54.2420487404,True,232471.0774712305,33.6188075542,True,True,True,39077.2977379087,-16.8095309589,nils
S0049_R04,S0049,75,True,67038.5424562794,19.7992818356,True,68375.9171540367,4.6902630329,True,True,True,-1337.3746977573,1.9559148212,nils_r
S0049_R05,S0049,75,True,93899.2077239410,24.5732302666,True,93902.5200687593,5.3334758282,True,True,True,-3.3123448183,0.0035274291,nils_r
S0049_R06,S0049,75,True,331016.5589053232,38.4708759785,True,229995.6798471643,19.4391772747,True,True,True,101020.8790581589,-43.9229463463,nils
S0049_R07,S0049,75,True,224744.6283926551,48.2059240341,True,191875.5091220180,25.0705256462,True,True,True,32869.1192706371,-17.1304401594,nils
S0049_R08,S0049,75,True,83167.5537684544,18.4697463512,True,83167.5537684544,12.2571177483,True,True,True,0.0000000000,0.0000000000,tie
S0049_R09,S0049,75,True,43880.9948262879,12.5693080425,True,43880.9948262879,6.9928534031,True,True,True,0.0000000000,0.0000000000,tie
S0049_R10,S0049,75,True,142536.3410443260,21.8648724556,True,161663.5656935889,10.7930459976,True,True,True,-19127.2246492629,11.8314999222,nils_r
S0050_R01,S0050,75,True,18354.8206675588,20.2756357193,True,31093.7695350435,5.7688448429,True,True,True,-12738.9488674847,40.9694580553,nils_r
S0050_R02,S0050,75,True,121024.3238268598,55.3090958595,True,130032.0513091970,21.9755003452,True,True,True,-9007.7274823372,6.9273132214,nils_r
S0050_R03,S0050,75,True,10794.0587043300,16.5968244076,True,10796.3349415047,8.1780526638,True,True,True,-2.2762371747,0.0210834249,nils_r
S0050_R04,S0050,75,True,50422.6832902408,21.9484395981,True,53117.3129734545,8.4264707565,True,True,True,-2694.6296832137,5.0729781541,nils_r
S0050_R05,S0050,75,True,83072.8827864872,31.4485237598,True,84526.4829518199,30.3845481873,True,True,True,-1453.6001653327,1.7196979155,nils_r
S0050_R06,S0050,75,True,2062.4377864964,4.7651042938,True,2062.4377864964,5.1561896801,True,True,True,0.0000000000,0.0000000000,tie
S0050_R07,S0050,75,True,61494.7498817492,23.1710944176,True,65647.4679009548,7.6380178928,True,True,True,-4152.7180192056,6.3257855207,nils_r
S0050_R08,S0050,75,True,53208.2237335638,16.7092320919,True,45936.0082706422,9.6935174465,True,True,True,7272.2154629216,-15.8311872030,nils
S0050_R09,S0050,75,True,26639.9450968991,28.1746149063,True,27048.7540424450,3.0096578598,True,True,True,-408.8089455459,1.5113781023,nils_r
S0050_R10,S0050,75,True,116085.1583698152,23.5197312832,True,84704.8918723783,20.7793779373,True,True,True,31380.2664974369,-37.0465811405,nils
S0051_R01,S0051,75,True,760.8854482854,33.3212258816,True,761.0219862719,9.4333162308,True,True,True,-0.1365379865,0.0179413984,nils_r
S0051_R02,S0051,75,True,615.9585003486,21.6598591805,True,621.4711950989,7.5305988789,True,True,True,-5.5126947503,0.8870394628,nils_r
S0051_R03,S0051,75,True,487.8754326656,15.2234303951,True,487.8754326656,4.2344906330,True,True,True,0.0000000000,0.0000000000,tie
S0051_R04,S0051,75,True,370.5046637952,23.8382530212,True,372.9002349157,6.7101633549,True,True,True,-2.3955711205,0.6424160932,nils_r
S0051_R05,S0051,75,True,364.4682474409,19.5111422539,True,365.6077832940,5.5403215885,True,True,True,-1.1395358531,0.3116826023,nils_r
S0051_R06,S0051,75,True,470.9052209120,12.1984021664,True,485.6381899624,10.0642025471,True,True,True,-14.7329690504,3.0337336220,nils_r
S0051_R07,S0051,75,True,706.3537150899,13.1472127438,True,893.6491686761,8.2984669209,True,True,True,-187.2954535862,20.9584991685,nils_r
S0051_R08,S0051,75,True,1553.0558485655,26.7820515633,True,1645.9788365460,20.9776756763,True,True,True,-92.9229879805,5.6454546023,nils_r
S0051_R09,S0051,75,True,576.9982358748,18.2953372002,True,679.5103028248,6.8606662750,True,True,True,-102.5120669500,15.0861681602,nils_r
S0051_R10,S0051,75,True,976.3322458029,16.3387634754,True,976.3322458029,4.1167678833,True,True,True,0.0000000000,0.0000000000,tie
S0052_R01,S0052,75,True,476.6548561113,19.2955040932,True,476.6548561113,21.6527974606,True,True,True,0.0000000000,0.0000000000,tie
S0052_R02,S0052,75,True,911.6177429316,31.0668954849,True,911.6177429316,22.4955568314,True,True,True,0.0000000000,0.0000000000,tie
S0052_R03,S0052,75,True,301.8266356234,7.7098317146,True,301.8266356234,10.4209668636,True,True,True,0.0000000000,0.0000000000,tie
S0052_R04,S0052,75,True,312.2548840789,9.6777644157,True,312.2548840789,9.2964494228,True,True,True,0.0000000000,0.0000000000,tie
S0052_R05,S0052,75,True,466.3330740017,11.7350168228,True,466.3330740017,16.2201633453,True,True,True,0.0000000000,0.0000000000,tie
S0052_R06,S0052,75,True,298.5818928642,9.7419383526,True,298.5818928642,8.7479569912,True,True,True,0.0000000000,0.0000000000,tie
S0052_R07,S0052,75,True,529.6601403796,8.1618821621,True,529.6601403796,6.7957735062,True,True,True,0.0000000000,0.0000000000,tie
S0052_R08,S0052,75,True,721.4019808034,22.0559132099,True,721.4019808034,21.6914930344,True,True,True,0.0000000000,0.0000000000,tie
S0052_R09,S0052,75,True,288.7433490044,9.5900292397,True,288.7433490044,8.7408990860,True,True,True,0.0000000000,0.0000000000,tie
S0052_R10,S0052,75,True,268.2897265809,10.1519036293,True,268.2897265809,9.8482537270,True,True,True,0.0000000000,0.0000000000,tie
S0053_R01,S0053,75,True,1547.5169314723,12.6294529438,True,1547.5169314723,9.6855854988,True,True,True,0.0000000000,0.0000000000,tie
S0053_R02,S0053,75,True,9843.2577795905,30.3890109062,True,9843.2577795905,26.7876813412,True,True,True,0.0000000000,0.0000000000,tie
S0053_R03,S0053,75,True,395.1160158395,12.1380000114,True,395.1160158395,6.8157327175,True,True,True,0.0000000000,0.0000000000,tie
S0053_R04,S0053,75,True,464.3722907094,8.5324327946,True,464.3722907094,7.5150411129,True,True,True,0.0000000000,0.0000000000,tie
S0053_R05,S0053,75,True,6016.8344157260,27.2676665783,True,6016.8344157260,21.4585185051,True,True,True,0.0000000000,0.0000000000,tie
S0053_R06,S0053,75,True,4937.2230061151,23.6020240784,True,4937.2230061151,28.2284948826,True,True,True,0.0000000000,0.0000000000,tie
S0053_R07,S0053,75,True,597.8254303014,9.5847232342,True,597.8254303014,6.9928059578,True,True,True,0.0000000000,0.0000000000,tie
S0053_R08,S0053,75,True,10656.7321381113,23.7186577320,True,10656.7321381113,19.8559241295,True,True,True,0.0000000000,0.0000000000,tie
S0053_R09,S0053,75,True,12579.1729986856,25.4142546654,True,12579.1729986856,23.2261128426,True,True,True,0.0000000000,0.0000000000,tie
S0053_R10,S0053,75,True,811.3554937674,10.0569930077,True,811.3554937674,9.8560965061,True,True,True,0.0000000000,0.0000000000,tie
S0054_R01,S0054,100,True,236077.9931689122,63.3642013073,True,238048.4852070469,35.6408069134,True,True,True,-1970.4920381347,0.8277691985,nils_r
S0054_R02,S0054,100,True,221847.9786966735,46.0380835533,True,247182.7247295165,24.3817267418,True,True,True,-25334.7460328430,10.2493999371,nils_r
S0054_R03,S0054,100,True,226203.3329331785,63.0231235027,True,233095.4757586267,37.8516240120,True,True,True,-6892.1428254482,2.9567896172,nils_r
S0054_R04,S0054,100,True,174656.9013257936,34.5757157803,True,169211.8422894910,20.2491934299,True,True,True,5445.0590363026,-3.2178947777,nils
S0054_R05,S0054,100,True,83606.8395742471,23.8295645714,True,249766.9503571165,30.1840052605,True,True,True,-166160.1107828694,66.5260598111,nils_r
S0054_R06,S0054,100,True,278643.9371134834,44.6203396320,True,239788.2826348614,31.3410043716,True,True,True,38855.6544786220,-16.2041506164,nils
S0054_R07,S0054,100,True,143786.4055192665,33.2944192886,True,103312.0174002799,11.4767754078,True,True,True,40474.3881189866,-39.1768442215,nils
S0054_R08,S0054,100,True,279294.0480845832,39.0764753819,True,243922.0604653180,32.2328543663,True,True,True,35371.9876192652,-14.5013483208,nils
S0054_R09,S0054,100,True,169160.6181826429,43.2550437450,True,172365.9374645911,21.6070067883,True,True,True,-3205.3192819482,1.8596013395,nils_r
S0054_R10,S0054,100,True,205837.3860820253,36.0923447609,True,195824.3042060428,26.0915110111,True,True,True,10013.0818759825,-5.1132988403,nils
S0055_R01,S0055,100,True,34226.0883381136,89.0200815201,True,32883.5954600264,42.5621364117,True,True,True,1342.4928780872,-4.0825611047,nils
S0055_R02,S0055,100,True,29153.6805589645,58.0931847095,True,28538.4497180268,38.6099393368,True,True,True,615.2308409377,-2.1557962924,nils
S0055_R03,S0055,100,True,51273.8527673941,82.1960470676,True,49836.3224164077,64.6442923546,True,True,True,1437.5303509864,-2.8845032725,nils
S0055_R04,S0055,100,True,32036.4987216095,61.2567431927,True,30527.0079591306,48.4874401093,True,True,True,1509.4907624789,-4.9447714119,nils
S0055_R05,S0055,100,True,72251.9433374531,118.5554306507,True,61189.5128839412,60.0583703518,True,True,True,11062.4304535119,-18.0789647313,nils
S0055_R06,S0055,100,True,22124.0583470557,82.2694902420,True,21608.2736196849,57.0646989346,True,True,True,515.7847273708,-2.3869779532,nils
S0055_R07,S0055,100,True,32496.0857688280,58.8654086590,True,39277.7025810087,50.7986052036,True,True,True,-6781.6168121807,17.2658184327,nils_r
S0055_R08,S0055,100,True,46188.0875443528,46.1683640480,True,46282.3312322042,40.0061423779,True,True,True,-94.2436878514,0.2036277891,nils_r
S0055_R09,S0055,100,True,63006.3035488758,96.9242234230,True,62213.4622156250,91.7160375118,True,True,True,792.8413332508,-1.2743887014,nils
S0055_R10,S0055,100,True,21632.0050332308,92.8819196224,True,20333.1448418243,45.1145272255,True,True,True,1298.8601914065,-6.3878962232,nils
S0056_R01,S0056,100,True,460172.4938439582,94.1753218174,True,465489.2091668003,77.5404188633,True,True,True,-5316.7153228421,1.1421779964,nils_r
S0056_R02,S0056,100,True,331004.4044958476,81.2006742954,True,301323.4477114287,110.9611349106,True,True,True,29680.9567844189,-9.8501981873,nils
S0056_R03,S0056,100,True,741008.3886922490,83.7039985657,True,621076.0064120340,98.8025562763,True,True,True,119932.3822802149,-19.3104195045,nils
S0056_R04,S0056,100,True,284128.0773115064,34.9024651051,True,207262.6091556462,30.0111374855,True,True,True,76865.4681558602,-37.0860274649,nils
S0056_R05,S0056,100,True,279958.4004741422,43.8926675320,True,264515.1380594600,32.8341617584,True,True,True,15443.2624146822,-5.8383283951,nils
S0056_R06,S0056,100,True,343224.3037800281,29.9849429131,True,313051.7733249642,42.7037973404,True,True,True,30172.5304550639,-9.6381918347,nils
S0056_R07,S0056,100,True,267464.7749589308,83.4033265114,True,355447.4484815678,61.9850220680,True,True,True,-87982.6735226370,24.7526530007,nils_r
S0056_R08,S0056,100,True,606587.4821994025,63.4202368259,True,599645.0853512313,71.2866597176,True,True,True,6942.3968481713,-1.1577509793,nils
S0056_R09,S0056,100,True,374762.5404128749,72.5065739155,True,431474.1245749798,60.4483168125,True,True,True,-56711.5841621049,13.1436813779,nils_r
S0056_R10,S0056,100,True,353542.6883038471,56.1304624081,True,482366.1431179373,43.8334219456,True,True,True,-128823.4548140902,26.7065706522,nils_r
S0057_R01,S0057,100,True,150815.1931604530,53.0921163559,True,146375.5624425297,44.1067917347,True,True,True,4439.6307179233,-3.0330409283,nils
S0057_R02,S0057,100,True,140259.4591955456,43.9404313564,True,120082.4034584101,30.5718050003,True,True,True,20177.0557371355,-16.8026747933,nils
S0057_R03,S0057,100,True,317303.5860662905,72.1881763935,True,226383.5691939192,28.8626410961,True,True,True,90920.0168723713,-40.1619327746,nils
S0057_R04,S0057,100,True,346299.0431357998,55.2473216057,True,212396.3323381162,44.1596405506,True,True,True,133902.7107976836,-63.0437961539,nils
S0057_R05,S0057,100,True,211519.0807994145,45.1423964500,True,205815.4683398823,30.1198704243,True,True,True,5703.6124595322,-2.7712263347,nils
S0057_R06,S0057,100,True,246662.6117382686,33.6472139359,True,189317.8561348922,25.8487961292,True,True,True,57344.7556033764,-30.2901991255,nils
S0057_R07,S0057,100,True,191532.6383222684,45.2126343250,True,263554.7328464265,58.5912327766,True,True,True,-72022.0945241581,27.3271869362,nils_r
S0057_R08,S0057,100,True,207867.5577448802,67.0676608086,True,256278.8747459657,40.3546097279,True,True,True,-48411.3170010855,18.8900926965,nils_r
S0057_R09,S0057,100,True,156762.1269269588,49.2851352692,True,155431.5338033048,37.7550878525,True,True,True,1330.5931236540,-0.8560638186,nils
S0057_R10,S0057,100,True,263754.5570078575,53.2853922844,True,229831.4933903273,33.8142943382,True,True,True,33923.0636175302,-14.7599718024,nils
S0058_R01,S0058,100,True,51235.5543379259,36.5372271538,True,44969.2955896295,19.3967471123,True,True,True,6266.2587482964,-13.9345272505,nils
S0058_R02,S0058,100,True,43866.3727146965,39.4557979107,True,36496.9585707376,23.4560241699,True,True,True,7369.4141439589,-20.1918582604,nils
S0058_R03,S0058,100,True,36390.3821003287,57.0999200344,True,30615.0736058269,42.7273159027,True,True,True,5775.3084945018,-18.8642646066,nils
S0058_R04,S0058,100,True,28268.1411987764,33.3539202213,True,35802.8951702645,37.1898512840,True,True,True,-7534.7539714881,21.0450968718,nils_r
S0058_R05,S0058,100,True,75588.4116099937,49.6816732883,True,71903.6183295033,39.6226005554,True,True,True,3684.7932804904,-5.1246284486,nils
S0058_R06,S0058,100,True,39948.8529134700,27.8460290432,True,41227.4953154509,19.6118798256,True,True,True,-1278.6424019809,3.1014311983,nils_r
S0058_R07,S0058,100,True,42428.1069840112,42.6925787926,True,37348.3348825385,29.5635485649,True,True,True,5079.7721014727,-13.6010671358,nils
S0058_R08,S0058,100,True,66575.8691220807,30.6134939194,True,52693.6750763142,26.9952776432,True,True,True,13882.1940457665,-26.3450860576,nils
S0058_R09,S0058,100,True,51719.9215559935,41.5688560009,True,39268.9265714969,47.0493848324,True,True,True,12450.9949844966,-31.7069909253,nils
S0058_R10,S0058,100,True,17387.4291423928,15.4605481625,True,17387.4291423928,7.9201877117,True,True,True,0.0000000000,0.0000000000,tie
S0059_R01,S0059,100,True,5494.1767419708,62.3609850407,True,5034.5151910992,29.7086176872,True,True,True,459.6615508716,-9.1302048643,nils
S0059_R02,S0059,100,True,4528.0312004209,25.5152735710,True,6098.7487880731,36.3824124336,True,True,True,-1570.7175876522,25.7547513799,nils_r
