instance_id,scenario_id,n,feasible_nilsr,objective_nilsr,cpu_time_nilsr,feasible_other,objective_other,cpu_time_other,usable_nilsr,usable_other,pair_feasible,objective_diff_nilsr_minus_other,improvement_nilsr_vs_other_pct,winner
S0019_R07,S0019,15,True,47.1247100036,1.9187686443,True,42.7134697600,6.8891966343,True,True,True,4.4112402436,-10.3275155785,feasibility_aware_alns
S0019_R08,S0019,15,True,54.8039837959,3.6324555874,True,56.2923761556,10.0212881565,True,True,True,-1.4883923597,2.6440389647,nils_r
S0019_R09,S0019,15,True,47.5171213975,2.4712824821,True,47.6437751205,10.0077886581,True,True,True,-0.1266537230,0.2658347763,nils_r
S0019_R10,S0019,15,True,49.5381393790,2.8326966763,True,48.9096079885,10.0221154690,True,True,True,0.6285313905,-1.2850877698,feasibility_aware_alns
S0020_R01,S0020,15,True,149.5825381813,1.5749588013,True,165.0066930616,8.5201530457,True,True,True,-15.4241548803,9.3475934789,nils_r
S0020_R02,S0020,15,True,78.4840171737,3.2132246494,True,99.0352659276,7.9614365101,True,True,True,-20.5512487539,20.7514450145,nils_r
S0020_R03,S0020,15,True,79.7041030032,1.8706734180,True,95.2496593599,10.0055053234,True,True,True,-15.5455563567,16.3208524431,nils_r
S0020_R04,S0020,15,True,125.0793348825,1.8457863331,True,126.7811309939,10.0220141411,True,True,True,-1.7017961114,1.3423102461,nils_r
S0020_R05,S0020,15,True,142.8104473283,1.2896311283,True,158.4527755113,10.0194456577,True,True,True,-15.6423281830,9.8719180731,nils_r
S0020_R06,S0020,15,True,112.1085522988,0.9392347336,True,112.7750840236,7.7549409866,True,True,True,-0.6665317248,0.5910274690,nils_r
S0020_R07,S0020,15,True,130.2136686018,1.8807404041,True,129.6487775799,10.0062811375,True,True,True,0.5648910219,-0.4357087143,feasibility_aware_alns
S0020_R08,S0020,15,True,118.6756892480,0.9202721119,True,143.6437480619,10.0062129498,True,True,True,-24.9680588139,17.3819321417,nils_r
S0020_R09,S0020,15,True,83.2156049580,1.6884129047,True,121.0128407287,10.0034251213,True,True,True,-37.7972357707,31.2340703210,nils_r
S0020_R10,S0020,15,True,116.7832854180,2.0697135925,True,125.5129091373,10.0626635551,True,True,True,-8.7296237193,6.9551600543,nils_r
S0021_R01,S0021,15,True,313.8413470213,1.6320922375,True,315.3112290087,10.0101149082,True,True,True,-1.4698819874,0.4661686144,nils_r
S0021_R02,S0021,15,True,130.9071865379,1.1100730896,True,137.8252798633,10.0159273148,True,True,True,-6.9180933254,5.0194661910,nils_r
S0021_R03,S0021,15,True,142.3498568107,1.4551901817,True,141.0570318999,9.4641420841,True,True,True,1.2928249108,-0.9165263818,feasibility_aware_alns
S0021_R04,S0021,15,True,149.6770352511,0.8290693760,True,151.7871022681,10.0147459507,True,True,True,-2.1100670170,1.3901490874,nils_r
S0021_R05,S0021,15,True,117.4653162372,1.6507973671,True,403.1179593671,10.0131866932,True,True,True,-285.6526431299,70.8608079825,nils_r
S0021_R06,S0021,15,True,113.7291200668,1.0140087605,True,114.4583693589,10.0419554710,True,True,True,-0.7292492921,0.6371305971,nils_r
S0021_R07,S0021,15,True,115.3324209081,1.0240206718,True,101.8906881978,10.0298843384,True,True,True,13.4417327103,-13.1923073129,feasibility_aware_alns
S0021_R08,S0021,15,True,767.8534512177,1.5924966335,True,125.5425800245,9.5340280533,True,True,True,642.3108711932,-511.6279043077,feasibility_aware_alns
S0021_R09,S0021,15,True,95.7753231659,1.2947390079,True,245.1704451882,10.0050444603,True,True,True,-149.3951220223,60.9352085271,nils_r
S0021_R10,S0021,15,True,107.6111209844,1.0915606022,True,129.8783522436,10.0181205273,True,True,True,-22.2672312592,17.1446826007,nils_r
S0022_R01,S0022,15,True,80.7899461375,2.3066980839,True,105.4786865136,10.0085859299,True,True,True,-24.6887403761,23.4063782856,nils_r
S0022_R02,S0022,15,True,85.1678234630,2.7096290588,True,100.2381448382,10.0167570114,True,True,True,-15.0703213752,15.0345174479,nils_r
S0022_R03,S0022,15,True,118.3994334345,1.1355459690,True,140.4931385877,10.2377901077,True,True,True,-22.0937051532,15.7258250298,nils_r
S0022_R04,S0022,15,True,85.8258859508,2.8066701889,True,110.4285900452,10.0199599266,True,True,True,-24.6027040944,22.2792884382,nils_r
S0022_R05,S0022,15,True,137.0148375756,2.0860185623,True,135.9544274905,8.9686148167,True,True,True,1.0604100851,-0.7799746611,feasibility_aware_alns
S0022_R06,S0022,15,True,111.0938799565,1.1918702126,True,124.4837063042,10.0182743073,True,True,True,-13.3898263477,10.7562883089,nils_r
S0022_R07,S0022,15,True,82.3275578987,1.7803766727,True,111.3674381558,10.0651183128,True,True,True,-29.0398802571,26.0757369820,nils_r
S0022_R08,S0022,15,True,119.9550523736,1.2204463482,True,145.9540817814,10.0050923824,True,True,True,-25.9990294078,17.8131567754,nils_r
S0022_R09,S0022,15,True,119.7620444477,1.4287700653,True,135.4955264896,6.8573164940,True,True,True,-15.7334820419,11.6118092232,nils_r
S0022_R10,S0022,15,True,82.3248191999,2.6238195896,True,120.3645080030,10.0260510445,True,True,True,-38.0396888031,31.6037421946,nils_r
S0023_R01,S0023,15,True,110.5713652084,1.6102182865,True,115.8878513455,10.0220704079,True,True,True,-5.3164861371,4.5876130029,nils_r
S0023_R02,S0023,15,True,100.3542868971,2.4576892853,True,102.3582677860,7.3577573299,True,True,True,-2.0039808889,1.9578104752,nils_r
S0023_R03,S0023,15,True,81.0344740984,0.8075630665,True,85.4176216096,9.5436234474,True,True,True,-4.3831475112,5.1314324007,nils_r
S0023_R04,S0023,15,True,83.4583752602,2.4979655743,True,84.4690225833,10.0352585316,True,True,True,-1.0106473231,1.1964709573,nils_r
S0023_R05,S0023,15,True,5899.7808540721,1.7150373459,True,20169.4778888016,10.0195567608,True,True,True,-14269.6970347295,70.7489659048,nils_r
S0023_R06,S0023,15,True,104.7341562850,1.7234802246,True,103.4301878492,5.2193753719,True,True,True,1.3039684358,-1.2607232597,feasibility_aware_alns
S0023_R07,S0023,15,True,115.5973862317,1.4155309200,True,141.0578130379,9.3898177147,True,True,True,-25.4604268062,18.0496395470,nils_r
S0023_R08,S0023,15,True,132.4899654383,1.2800750732,True,1370.9775212914,10.0241687298,True,True,True,-1238.4875558531,90.3360949847,nils_r
S0023_R09,S0023,15,True,57.5798145293,1.5955817699,True,116.1260200425,10.0324976444,True,True,True,-58.5462055132,50.4160957999,nils_r
S0023_R10,S0023,15,True,112.5513940195,1.9512248039,True,578.6620553388,10.0315091610,True,True,True,-466.1106613193,80.5497193083,nils_r
S0024_R01,S0024,50,True,270.4182400301,14.1984038353,True,404.5799197540,10.0065310001,True,True,True,-134.1616797239,33.1607361545,nils_r
S0024_R02,S0024,50,True,471.9647461068,6.7760028839,True,509.0530245595,12.4330277443,True,True,True,-37.0882784527,7.2857397291,nils_r
S0024_R03,S0024,50,True,419.4082107207,10.1267220974,True,462.2591137348,18.3807728291,True,True,True,-42.8509030141,9.2698881949,nils_r
S0024_R04,S0024,50,True,367.1585857984,6.2254977226,True,323.6590560829,10.0253109932,True,True,True,43.4995297155,-13.4399235547,feasibility_aware_alns
S0024_R05,S0024,50,True,296.6024035325,12.2000257969,True,515.6747774495,10.0097119808,True,True,True,-219.0723739170,42.4826622315,nils_r
S0024_R06,S0024,50,True,110.0504276532,7.3329734802,True,293.8034433370,10.0946855545,True,True,True,-183.7530156838,62.5428393884,nils_r
S0024_R07,S0024,50,True,264.0187739156,14.1167523861,True,497.2319287336,10.0299701691,True,True,True,-233.2131548180,46.9022887191,nils_r
S0024_R08,S0024,50,True,260.1876845323,17.9599597454,True,351.1377991005,12.0824966431,True,True,True,-90.9501145682,25.9015448639,nils_r
S0024_R09,S0024,50,True,291.9360173223,7.0556769371,True,542.3677677658,12.8957037926,True,True,True,-250.4317504435,46.1737893229,nils_r
S0024_R10,S0024,50,True,376.2193679077,22.9340977669,True,443.3312512724,12.4771811962,True,True,True,-67.1118833647,15.1380898983,nils_r
S0025_R01,S0025,50,True,332.2846636564,24.2387912273,True,471.8287858299,18.9969959259,True,True,True,-139.5441221735,29.5751608135,nils_r
S0025_R02,S0025,50,True,245.7962407166,15.2823789120,True,402.9748336718,10.0374338627,True,True,True,-157.1785929552,39.0045679833,nils_r
S0025_R03,S0025,50,True,448.0580844173,16.5256178379,True,659.8046210935,14.2977728844,True,True,True,-211.7465366762,32.0923088300,nils_r
S0025_R04,S0025,50,True,293.8217684108,26.4918656349,True,670.2761938798,21.1541473866,True,True,True,-376.4544254690,56.1640751837,nils_r
S0025_R05,S0025,50,True,269.6817735732,24.6367943287,True,396.6810585347,11.7195000648,True,True,True,-126.9992849615,32.0154648751,nils_r
S0025_R06,S0025,50,True,260.9326692809,14.5105590820,True,376.7910546081,13.4768347740,True,True,True,-115.8583853272,30.7487091082,nils_r
S0025_R07,S0025,50,True,525.4487352198,11.0010719299,True,1137.4704627824,13.1277277470,True,True,True,-612.0217275626,53.8055050736,nils_r
S0025_R08,S0025,50,True,238.6592294394,27.6259841919,True,416.2617762263,10.0119092464,True,True,True,-177.6025467869,42.6660714315,nils_r
S0025_R09,S0025,50,True,241.9996619231,19.7206835747,True,446.6886934538,16.8518018723,True,True,True,-204.6890315307,45.8236428480,nils_r
S0025_R10,S0025,50,True,325.3361673438,12.3971467018,True,544.7712853179,16.2040629387,True,True,True,-219.4351179741,40.2802283982,nils_r
S0026_R01,S0026,50,True,6691.3039795398,4.0703153610,True,10404.8528864189,10.0648562908,True,True,True,-3713.5489068791,35.6905469728,nils_r
S0026_R02,S0026,50,True,17478.3798598805,1.8088073730,True,17795.2300818906,10.0432820320,True,True,True,-316.8502220101,1.7805345621,nils_r
S0026_R03,S0026,50,True,17746.1700806770,6.8653013706,True,52540.9435525367,10.0102713108,True,True,True,-34794.7734718597,66.2241123193,nils_r
S0026_R04,S0026,50,True,46256.1908519220,6.4361259937,True,47650.6772394756,10.0318646431,True,True,True,-1394.4863875536,2.9264775830,nils_r
S0026_R05,S0026,50,True,17770.0357170914,4.3358337879,True,22601.4380418778,10.0219988823,True,True,True,-4831.4023247864,21.3765262008,nils_r
S0026_R06,S0026,50,True,21448.7349159526,6.0476500988,True,23560.1244800077,10.0306298733,True,True,True,-2111.3895640551,8.9617080158,nils_r
S0026_R07,S0026,50,True,10617.1582613424,2.0308909416,True,15627.8996880235,10.0151491165,True,True,True,-5010.7414266811,32.0627949162,nils_r
S0026_R08,S0026,50,True,31506.4613970710,4.4038271904,True,50389.1744741182,10.0180549622,True,True,True,-18882.7130770472,37.4737496181,nils_r
S0026_R09,S0026,50,True,11025.0505619840,6.9631614685,True,15010.2748281069,10.0103130341,True,True,True,-3985.2242661229,26.5499753453,nils_r
S0026_R10,S0026,50,True,105486.2603501731,7.5894427299,True,31667.6056014622,10.0439968109,True,True,True,73818.6547487109,-233.1046296260,feasibility_aware_alns
S0027_R01,S0027,50,True,8294.9487287689,6.9861357212,True,7668.9534956953,10.0069715977,True,True,True,625.9952330736,-8.1627204210,feasibility_aware_alns
S0027_R02,S0027,50,True,2773.5951231412,4.2327258587,True,4810.3688155380,10.0094044209,True,True,True,-2036.7736923968,42.3413208114,nils_r
S0027_R03,S0027,50,True,2567.4785384523,6.9521994591,True,3849.8657572677,10.0075006485,True,True,True,-1282.3872188154,33.3099203886,nils_r
S0027_R04,S0027,50,True,6291.6745339908,6.8555674553,True,7768.2042819742,10.0335879326,True,True,True,-1476.5297479834,19.0073496317,nils_r
S0027_R05,S0027,50,True,5568.7675562052,5.8640992641,True,6181.0902182342,10.2195575237,True,True,True,-612.3226620290,9.9063860971,nils_r
S0027_R06,S0027,50,True,1781.2827066760,3.6451015472,True,1813.1928505249,10.0101881027,True,True,True,-31.9101438489,1.7598869221,nils_r
S0027_R07,S0027,50,True,2896.8871535096,4.3795745373,True,5249.1355788305,10.0161881447,True,True,True,-2352.2484253209,44.8121102988,nils_r
S0027_R08,S0027,50,True,1285.6758283076,8.6666243076,True,4203.0849863332,10.0160703659,True,True,True,-2917.4091580256,69.4111389018,nils_r
S0027_R09,S0027,50,True,6389.7718403199,6.7399172783,True,6763.8825995423,10.0970714092,True,True,True,-374.1107592224,5.5310061007,nils_r
S0027_R10,S0027,50,True,5530.0568761235,4.9095869064,True,8166.7801541908,10.0058052540,True,True,True,-2636.7232780673,32.2859588269,nils_r
S0028_R01,S0028,50,True,38797.7300082917,15.6148664951,True,70405.5811681333,12.8534219265,True,True,True,-31607.8511598416,44.8939567509,nils_r
S0028_R02,S0028,50,True,13203.0102655108,11.5050261021,True,42807.0923683696,10.0498447418,True,True,True,-29604.0821028588,69.1569561607,nils_r
S0028_R03,S0028,50,True,43617.1159090656,22.5863623619,True,34235.2927029155,16.9118974209,True,True,True,9381.8232061501,-27.4039520782,feasibility_aware_alns
S0028_R04,S0028,50,True,18770.3396155823,20.9608030319,True,38850.6137574808,10.0353021622,True,True,True,-20080.2741418985,51.6858607878,nils_r
S0028_R05,S0028,50,True,13538.1934142662,11.5962646008,True,46229.7869138515,10.0134139061,True,True,True,-32691.5934995853,70.7154319368,nils_r
S0028_R06,S0028,50,True,17257.5481842332,22.1687600613,True,70122.6676801565,12.9555811882,True,True,True,-52865.1194959233,75.3894870872,nils_r
S0028_R07,S0028,50,True,48293.7430467599,17.5210304260,True,54933.9933367845,10.7592625618,True,True,True,-6640.2502900246,12.0876890368,nils_r
S0028_R08,S0028,50,True,4902.4991160021,9.5356335640,True,23771.6796024500,13.7562177181,True,True,True,-18869.1804864479,79.3767239085,nils_r
S0028_R09,S0028,50,True,10516.6195440773,15.6778120995,True,11349.5585593721,10.0089182854,True,True,True,-832.9390152948,7.3389551755,nils_r
S0028_R10,S0028,50,True,42363.9601116741,15.7814111710,True,30208.2680274861,17.1177194118,True,True,True,12155.6920841880,-40.2396194086,feasibility_aware_alns
S0029_R01,S0029,50,True,22868.5259179311,19.1165728569,True,27372.8503091240,10.0100109577,True,True,True,-4504.3243911929,16.4554452325,nils_r
S0029_R02,S0029,50,True,24582.2279856406,20.1457207203,True,41700.7888344542,10.6922531128,True,True,True,-17118.5608488136,41.0509281174,nils_r
S0029_R03,S0029,50,True,53380.0559020563,29.0320641994,True,88423.5946484674,14.7393701077,True,True,True,-35043.5387464111,39.6314342181,nils_r
S0029_R04,S0029,50,True,26243.2272745816,21.0007047653,True,26130.2655984718,11.0786206722,True,True,True,112.9616761098,-0.4323020586,feasibility_aware_alns
S0029_R05,S0029,50,True,38323.6865190059,16.0414285660,True,98539.8331735066,21.7805862427,True,True,True,-60216.1466545007,61.1084317024,nils_r
S0029_R06,S0029,50,True,20398.0663836475,34.2997961044,True,56178.4478508330,17.8544230461,True,True,True,-35780.3814671855,63.6905839090,nils_r
S0029_R07,S0029,50,True,55910.0269873038,11.5799329281,True,60925.7850861125,10.0677866936,True,True,True,-5015.7580988087,8.2325703177,nils_r
S0029_R08,S0029,50,True,75039.6551623367,14.8318116665,True,102278.8259520113,18.0139775276,True,True,True,-27239.1707896746,26.6322677603,nils_r
S0029_R09,S0029,50,True,18970.7368025055,19.7946891785,True,70909.2606556283,10.0394642353,True,True,True,-51938.5238531228,73.2464608612,nils_r
S0029_R10,S0029,50,True,70659.1434891194,20.6231038570,True,119279.5422797309,15.4513828754,True,True,True,-48620.3987906115,40.7617248200,nils_r
S0030_R01,S0030,50,True,1463.9144600041,6.8834626675,True,3874.8660149001,10.0446650982,True,True,True,-2410.9515548960,62.2202560198,nils_r
S0030_R02,S0030,50,True,5270.4098920002,6.1123113632,True,5473.6301816741,10.0255634785,True,True,True,-203.2202896739,3.7127150160,nils_r
S0030_R03,S0030,50,True,2330.5846580516,9.0567986965,True,2433.8625405660,10.0204946995,True,True,True,-103.2778825144,4.2433736825,nils_r
S0030_R04,S0030,50,True,3851.7968724865,10.9507448673,True,4572.8219132564,11.0675272942,True,True,True,-721.0250407699,15.7676168993,nils_r
S0030_R05,S0030,50,True,3311.0813485730,7.2332780361,True,3863.7911099637,10.0663206577,True,True,True,-552.7097613907,14.3048561804,nils_r
S0030_R06,S0030,50,True,4846.2284934467,11.7205345631,True,3673.2597947374,10.0106036663,True,True,True,1172.9686987093,-31.9326365206,feasibility_aware_alns
S0030_R07,S0030,50,True,4967.9428862613,6.1696355343,True,4929.5456866625,10.0137758255,True,True,True,38.3971995988,-0.7789196417,feasibility_aware_alns
S0030_R08,S0030,50,True,5115.0790936844,4.8412501812,True,7313.8533878613,10.0357332230,True,True,True,-2198.7742941769,30.0631442493,nils_r
S0030_R09,S0030,50,True,1296.6407824352,7.9703676701,True,2805.4703986394,10.0107386112,True,True,True,-1508.8296162042,53.7816979618,nils_r
S0030_R10,S0030,50,True,7101.3447578875,4.0540583134,True,7118.6604450662,10.0286130905,True,True,True,-17.3156871787,0.2432436174,nils_r
S0031_R01,S0031,50,True,70862.3450184140,1.9419853687,True,72474.6748326372,11.6474957466,True,True,True,-1612.3298142232,2.2246803010,nils_r
S0031_R02,S0031,50,True,92281.3054794689,5.1514914036,True,131036.1383899540,10.0271925926,True,True,True,-38754.8329104851,29.5756830037,nils_r
S0031_R03,S0031,50,True,76921.4413373599,8.3592319489,True,105982.8794997179,10.0430243015,True,True,True,-29061.4381623580,27.4208799568,nils_r
S0031_R04,S0031,50,True,54707.1151180936,5.2910261154,True,90557.1073685824,10.0748221874,True,True,True,-35849.9922504888,39.5882700897,nils_r
S0031_R05,S0031,50,True,49288.2755260280,10.7670507431,True,97466.5431258854,10.0465233326,True,True,True,-48178.2675998574,49.4305697675,nils_r
S0031_R06,S0031,50,True,48075.0597158260,5.2182388306,True,57148.5335399433,10.0188915730,True,True,True,-9073.4738241173,15.8770020193,nils_r
S0031_R07,S0031,50,True,101149.4745146963,14.3708157539,True,47199.6910116985,10.0422825813,True,True,True,53949.7835029978,-114.3011370342,feasibility_aware_alns
S0031_R08,S0031,50,True,5937.8773705362,2.6459190845,True,23043.1234960502,10.0067620277,True,True,True,-17105.2461255140,74.2314562019,nils_r
S0031_R09,S0031,50,True,37844.5027013633,7.4412045479,True,58270.3674180670,11.7960197926,True,True,True,-20425.8647167037,35.0536054976,nils_r
S0031_R10,S0031,50,True,837.9956199550,6.8044874668,True,18662.1859866245,10.0616953373,True,True,True,-17824.1903666695,95.5096599050,nils_r
S0032_R01,S0032,50,True,186.4694444848,10.2920382023,True,186.0374876740,10.0500066280,True,True,True,0.4319568108,-0.2321880478,feasibility_aware_alns
S0032_R02,S0032,50,True,279.5712779305,12.5096323490,True,489.0146598763,20.6784911156,True,True,True,-209.4433819458,42.8296734496,nils_r
S0032_R03,S0032,50,True,498.5025345021,18.7964496613,True,385.0853538923,10.0112743378,True,True,True,113.4171806098,-29.4524783826,feasibility_aware_alns
S0032_R04,S0032,50,True,172.3008023365,19.4998052120,True,144.2478659962,10.0226356983,True,True,True,28.0529363403,-19.4477305758,feasibility_aware_alns
S0032_R05,S0032,50,True,334.3802948178,8.0482881069,True,742.1364882367,10.0067162514,True,True,True,-407.7561934189,54.9435582109,nils_r
S0032_R06,S0032,50,True,231.9563597123,15.9252426624,True,275.1485550370,10.4103789330,True,True,True,-43.1921953247,15.6977729063,nils_r
S0032_R07,S0032,50,True,257.4005521313,18.1067872047,True,246.5529887830,12.0297944546,True,True,True,10.8475633483,-4.3996884409,feasibility_aware_alns
S0032_R08,S0032,50,True,252.1356178689,18.5258131027,True,215.4068276489,10.0159208775,True,True,True,36.7287902200,-17.0508941712,feasibility_aware_alns
S0032_R09,S0032,50,True,322.1433453643,13.8719549179,True,340.3892783443,10.0532629490,True,True,True,-18.2459329800,5.3603136587,nils_r
S0032_R10,S0032,50,True,252.6340531994,17.2950878143,True,182.1940698575,10.0515050888,True,True,True,70.4399833419,-38.6620615023,feasibility_aware_alns
S0033_R01,S0033,50,True,4300.6319532208,26.0897316933,True,14171.2743022397,10.0541112423,True,True,True,-9870.6423490189,69.6524683561,nils_r
S0033_R02,S0033,50,True,48160.5822728073,13.5900871754,True,59343.2218499652,15.4423568249,True,True,True,-11182.6395771579,18.8440048055,nils_r
S0033_R03,S0033,50,True,19186.7402140425,21.9344558716,True,17338.9966005946,10.1060566902,True,True,True,1847.7436134479,-10.6565775172,feasibility_aware_alns
S0033_R04,S0033,50,True,13003.0569354866,14.2798080444,True,24627.0955015780,10.0079569817,True,True,True,-11624.0385660914,47.2002009549,nils_r
S0033_R05,S0033,50,True,2523.0723284609,28.2492911816,True,10056.5844136376,10.0152165890,True,True,True,-7533.5120851767,74.9112399928,nils_r
S0033_R06,S0033,50,True,17449.9930357191,11.2159907818,True,23863.2385848875,10.6410176754,True,True,True,-6413.2455491684,26.8750007521,nils_r
S0033_R07,S0033,50,True,6402.6654694008,14.4521782398,True,4850.9934329729,10.0421402454,True,True,True,1551.6720364279,-31.9866859823,feasibility_aware_alns
S0033_R08,S0033,50,True,19470.8911413699,22.7353053093,True,21140.3004367862,10.0930891037,True,True,True,-1669.4092954163,7.8968096996,nils_r
S0033_R09,S0033,50,True,36866.0149297927,13.7669057846,True,25667.3960512855,10.0300693512,True,True,True,11198.6188785072,-43.6297427917,feasibility_aware_alns
S0033_R10,S0033,50,True,12459.5051439469,14.6989750862,True,16554.1548377883,15.9412872791,True,True,True,-4094.6496938414,24.7348761321,nils_r
S0034_R01,S0034,50,True,28614.6394033321,2.3903441429,True,38165.9441173179,10.0103805065,True,True,True,-9551.3047139858,25.0257262984,nils_r
S0034_R02,S0034,50,True,100057.5905628993,3.0391316414,True,87871.0553395992,10.0155534744,True,True,True,12186.5352233001,-13.8686569499,feasibility_aware_alns
S0034_R03,S0034,50,True,29977.1450075357,6.6642749310,True,27861.0239052205,10.0213038921,True,True,True,2116.1211023152,-7.5952739911,feasibility_aware_alns
S0034_R04,S0034,50,True,64507.3009256811,9.6590433121,True,75568.4600891774,10.0188982487,True,True,True,-11061.1591634963,14.6372695043,nils_r
S0034_R05,S0034,50,True,32592.2616559415,2.2532949448,True,42549.2588072679,10.0219750404,True,True,True,-9956.9971513264,23.4011059897,nils_r
S0034_R06,S0034,50,True,75898.5702278498,4.4362728596,True,79606.6938733578,10.0099139214,True,True,True,-3708.1236455080,4.6580550769,nils_r
S0034_R07,S0034,50,True,33378.0776961763,1.7277534008,True,33378.4204442850,10.0173687935,True,True,True,-0.3427481087,0.0010268554,nils_r
S0034_R08,S0034,50,True,42083.3373147368,5.7094335556,True,55789.9068619132,10.0157446861,True,True,True,-13706.5695471764,24.5681886172,nils_r
S0034_R09,S0034,50,True,25438.7616626324,4.0585784912,True,43383.8856769767,10.0194635391,True,True,True,-17945.1240143443,41.3635702158,nils_r
S0034_R10,S0034,50,True,30632.6815617337,5.5851378441,True,36826.2486962204,10.0067603588,True,True,True,-6193.5671344867,16.8183492855,nils_r
S0035_R01,S0035,50,True,422.4176691594,13.7088127136,True,454.8331059008,10.0099699497,True,True,True,-32.4154367414,7.1268859546,nils_r
S0035_R02,S0035,50,True,205.4604994467,23.3205311298,True,363.7025642499,10.0425255299,True,True,True,-158.2420648032,43.5086469983,nils_r
S0035_R03,S0035,50,True,231.9456732497,10.3372757435,True,300.0686891122,10.0218939781,True,True,True,-68.1230158625,22.7024739116,nils_r
S0035_R04,S0035,50,True,195.6389942976,11.9171507359,True,161.5718448578,10.0104296207,True,True,True,34.0671494398,-21.0848303860,feasibility_aware_alns
S0035_R05,S0035,50,True,234.3514436105,7.0432665348,True,239.2345283057,10.0142481327,True,True,True,-4.8830846952,2.0411287325,nils_r
S0035_R06,S0035,50,True,192.3667257342,15.9932811260,True,276.4922264268,10.7009482384,True,True,True,-84.1255006926,30.4259912764,nils_r
S0035_R07,S0035,50,True,277.0890687390,10.0815923214,True,366.2808503496,10.0058445930,True,True,True,-89.1917816106,24.3506537471,nils_r
S0035_R08,S0035,50,True,217.9799776704,23.3513035774,True,210.5778323614,10.5497639179,True,True,True,7.4021453090,-3.5151588493,feasibility_aware_alns
S0035_R09,S0035,50,True,250.2312309594,21.0502376556,True,321.5604205319,10.0264532566,True,True,True,-71.3291895725,22.1822043442,nils_r
S0035_R10,S0035,50,True,268.5406236308,16.9998612404,True,327.8716600849,12.3525810242,True,True,True,-59.3310364541,18.0958111594,nils_r
S0036_R01,S0036,50,True,40831.1932632442,8.4988675117,True,85307.7652121622,10.0074887276,True,True,True,-44476.5719489180,52.1366042567,nils_r
S0036_R02,S0036,50,True,16767.5672436927,7.0999500751,True,32108.8830945245,10.0500876904,True,True,True,-15341.3158508318,47.7790392324,nils_r
S0036_R03,S0036,50,True,56985.9196451161,14.6911540031,True,188844.4054651922,10.0181126595,True,True,True,-131858.4858200761,69.8238772259,nils_r
S0036_R04,S0036,50,True,53813.7047767081,3.5668668747,True,30280.6040978147,10.0492768288,True,True,True,23533.1006788934,-77.7167476675,feasibility_aware_alns
S0036_R05,S0036,50,True,126817.9977306252,6.1087334156,True,133087.9183851003,10.0143232346,True,True,True,-6269.9206544751,4.7111118203,nils_r
S0036_R06,S0036,50,True,48535.3018320698,4.6945762634,True,90983.4209050450,10.0061037540,True,True,True,-42448.1190729752,46.6547846308,nils_r
S0036_R07,S0036,50,True,83079.6863936575,8.4524633884,True,128051.2044008256,10.0333366394,True,True,True,-44971.5180071681,35.1199492559,nils_r
S0036_R08,S0036,50,True,39133.7139400235,2.1065022945,True,53369.3988954481,10.0156030655,True,True,True,-14235.6849554246,26.6738716382,nils_r
S0036_R09,S0036,50,True,35679.9013750437,8.8667647839,True,106581.9683543860,10.0124104023,True,True,True,-70902.0669793423,66.5235105657,nils_r
S0036_R10,S0036,50,True,58447.4133733468,11.8346829414,True,64834.9677244167,10.0137555599,True,True,True,-6387.5543510699,9.8520205612,nils_r
S0037_R01,S0037,50,True,1573.7337110026,11.9233477116,True,6309.3482352254,10.0810556412,True,True,True,-4735.6145242228,75.0571112525,nils_r
S0037_R02,S0037,50,True,1014.6280667723,14.0757205486,True,14239.6257830873,10.8003473282,True,True,True,-13224.9977163150,92.8746156519,nils_r
S0037_R03,S0037,50,True,20772.6870133877,14.2774708271,True,29376.4583826358,10.0353732109,True,True,True,-8603.7713692481,29.2879803861,nils_r
S0037_R04,S0037,50,True,20426.0600354563,11.6646687984,True,76314.2331845306,11.0841014385,True,True,True,-55888.1731490743,73.2342720577,nils_r
S0037_R05,S0037,50,True,12456.1780828088,8.9645130634,True,29764.5923143288,10.8293235302,True,True,True,-17308.4142315200,58.1510206783,nils_r
S0037_R06,S0037,50,True,3764.1019309874,14.7450330257,True,20450.8120380061,10.7997639179,True,True,True,-16686.7101070187,81.5943644487,nils_r
S0037_R07,S0037,50,True,8447.5547565439,16.0282373428,True,18274.4982438658,11.2220222950,True,True,True,-9826.9434873219,53.7740809963,nils_r
S0037_R08,S0037,50,True,6396.8131150127,9.7997941971,True,18445.5983725240,10.0132639408,True,True,True,-12048.7852575113,65.3206527334,nils_r
S0037_R09,S0037,50,True,11726.5240289837,8.1196789742,True,39466.4272463864,10.2610895634,True,True,True,-27739.9032174027,70.2873433266,nils_r
S0037_R10,S0037,50,True,292.9951192481,8.3157856464,True,4326.0342471079,10.0883934498,True,True,True,-4033.0391278598,93.2271659790,nils_r
S0038_R01,S0038,50,True,9151.1121642350,5.8846344948,True,21587.9512496148,10.0071411133,True,True,True,-12436.8390853798,57.6100943604,nils_r
S0038_R02,S0038,50,True,26866.4710003121,8.3895204067,True,31701.7076980847,10.1181967258,True,True,True,-4835.2366977726,15.2522909612,nils_r
S0038_R03,S0038,50,True,4080.9719383131,3.0807337761,True,22469.0784081313,10.0087718964,True,True,True,-18388.1064698182,81.8373861883,nils_r
S0038_R04,S0038,50,True,8478.2547908230,6.7899711132,True,24549.4123702126,10.7711882591,True,True,True,-16071.1575793896,65.4645306251,nils_r
