rho_selected,plan_y_json,plan_z_json,plan_w_json,segment_index,rho_start,rho_end,source_state,target_state,value_slope,value_start,value_end,terminal_radius,terminal_value,profile_value_at_selected_rho,fixed_y_objective,profile_match_error,interpretation
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",1,0.0,3.139229566836736e-05,intact,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_noto__corr_anamizu_suzu,496.6515173784669,911.5332829583576,911.5488739896354,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",2,3.139229566836736e-05,8.351835418526787e-05,intact,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_noto,496.651517378466,911.5488739896354,911.5747624756928,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",3,8.351835418526787e-05,0.00015155866923118624,intact,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_suzu,494.81611993530123,911.5747624756928,911.608429920383,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",4,0.00015155866923118624,0.00026453777343750005,intact,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_wajima,494.8161199353003,911.608429920383,911.66433380236,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",5,0.00026453777343750005,0.0005331913145038267,intact,fail__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_noto__corr_anamizu_suzu,473.58326553087,911.66433380236,911.7915636236346,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",6,0.0005331913145038267,0.0009792832585379468,intact,fail__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_noto,473.5832655308691,911.7915636236346,912.0028253032173,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",7,0.0009792832585379468,0.0015615685353287632,intact,fail__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_suzu,471.48566845296637,912.0028253032173,912.2773644661753,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",8,0.0015615685353287632,0.0025284375000000007,intact,fail__corr_nanao_anamizu__corr_anamizu_wajima,471.48566845296546,912.2773644661753,912.7332293262897,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",9,0.0025284375000000007,0.0030743747798418378,intact,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_noto__corr_anamizu_suzu,349.3414572985937,912.7332293262897,912.9239478512233,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",10,0.0030743747798418378,0.0039808888779575904,intact,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_noto,349.34145729859256,912.9239478512233,913.2406308073207,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",11,0.0039808888779575904,0.005164164701687183,intact,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_suzu,348.4050300316726,913.2406308073207,913.652890056223,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",12,0.005164164701687183,0.007128962226562502,intact,fail__corr_kanazawa_nanao__corr_nanao_anamizu,348.40503003167146,913.652890056223,914.3374353968833,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",13,0.007128962226562502,0.01180106346372747,intact,fail__corr_nanao_anamizu__corr_anamizu_noto__corr_anamizu_suzu,320.74926396656156,914.3374353968833,915.8360084298812,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",14,0.01180106346372747,0.01955896129503349,intact,fail__corr_nanao_anamizu__corr_anamizu_noto,320.7492639665604,915.8360084298812,918.3243484492003,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",15,0.01955896129503349,0.029685370763820912,intact,fail__corr_nanao_anamizu__corr_anamizu_suzu,319.5506370649025,918.3243484492003,921.5602490461314,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",16,0.029685370763820912,0.04650000000000002,intact,fail__corr_nanao_anamizu,319.55063706490114,921.5602490461314,926.9333745305626,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",17,0.04650000000000002,0.047143710836984716,intact,fail__corr_kanazawa_nanao__corr_anamizu_wajima__corr_anamizu_noto__corr_anamizu_suzu,222.75060348198372,926.9333745305626,927.0767615079687,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",18,0.047143710836984716,0.04821257528420761,intact,fail__corr_kanazawa_nanao__corr_anamizu_wajima__corr_anamizu_noto,222.75060348198326,927.0767615079687,927.3148517086281,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",19,0.04821257528420761,0.049607767550794345,intact,fail__corr_kanazawa_nanao__corr_anamizu_wajima__corr_anamizu_suzu,220.05369295325067,927.3148517086281,927.6218689192704,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",20,0.049607767550794345,0.05192444660156252,intact,fail__corr_kanazawa_nanao__corr_anamizu_wajima,220.05369295325,927.6218689192704,928.1316626997793,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",21,0.05192444660156252,0.057433288567298915,intact,fail__corr_anamizu_wajima__corr_anamizu_noto__corr_anamizu_suzu,193.8962105152134,928.1316626997793,929.1998062812628,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",22,0.057433288567298915,0.0665805717637835,intact,fail__corr_anamizu_wajima__corr_anamizu_noto,193.89621051521294,929.1998062812628,930.9734298295706,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",23,0.0665805717637835,0.07852055050399949,intact,fail__corr_anamizu_wajima__corr_anamizu_suzu,191.19929998648036,930.9734298295706,933.2563454065534,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",24,0.07852055050399949,0.09834656250000001,intact,fail__corr_anamizu_wajima,191.19929998647967,933.2563454065534,937.0470650217122,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",25,0.09834656250000001,0.10954121188342349,intact,fail__corr_kanazawa_nanao__corr_anamizu_noto__corr_anamizu_suzu,48.19664368242138,937.0470650217122,937.5866095491947,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",26,0.10954121188342349,0.1281296246265067,intact,fail__corr_kanazawa_nanao__corr_anamizu_noto,48.196643682420245,937.5866095491947,938.4825086547949,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",27,0.1281296246265067,0.15239314071094037,intact,fail__corr_kanazawa_nanao__corr_anamizu_suzu,46.39870332993246,938.4825086547949,939.6083043393376,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",28,0.15239314071094037,0.1926820533984375,intact,fail__corr_kanazawa_nanao,46.39870332993155,939.6083043393376,941.4776576466103,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",29,0.1926820533984375,0.28848524758417504,intact,fail__corr_anamizu_noto__corr_anamizu_suzu,1.7979403524898316,941.4776576466103,941.6499060753342,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",30,0.28848524758417504,0.34479030057412424,intact,fail__corr_anamizu_noto,1.7979403524889221,941.6499060753342,941.7511392021539,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.0,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373847, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423075, 0.0, 82.59850285769242]",31,0.34479030057412424,0.44756386225407363,fail__corr_anamizu_suzu,fail__corr_anamizu_noto,1.79794035248824,941.7511392021539,941.9359199358672,0.44756386225407363,941.9359199358672,911.5332829583576,911.5332829583576,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",1,0.0,5.2126058516900515e-05,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_noto,496.65151737846577,911.5332829583539,911.5591714444113,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",2,5.2126058516900515e-05,8.351835418526787e-05,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_noto__corr_anamizu_suzu,496.6515173784653,911.5591714444113,911.574762475689,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",3,8.351835418526787e-05,0.00019649745839158165,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_wajima,494.816119935301,911.574762475689,911.6306663576661,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",4,0.00019649745839158165,0.00026453777343750005,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_suzu,494.8161199353003,911.6306663576661,911.6643338023563,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",5,0.00026453777343750005,0.00071062971747162,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_noto,473.58326553086886,911.6643338023563,911.875595481939,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",6,0.00071062971747162,0.0009792832585379468,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_noto__corr_anamizu_suzu,473.5832655308684,911.875595481939,912.0028253032135,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",7,0.0009792832585379468,0.0019461522232091842,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu__corr_anamizu_wajima,471.48566845296614,912.0028253032135,912.458690163328,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",8,0.0019461522232091842,0.0025284375000000007,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu__corr_anamizu_wajima__corr_anamizu_suzu,471.4856684529657,912.458690163328,912.733229326286,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",9,0.0025284375000000007,0.0034349515981157534,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_noto,349.341457298593,912.733229326286,913.0499122823835,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",10,0.0034349515981157534,0.0039808888779575904,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_noto__corr_anamizu_suzu,349.34145729859233,913.0499122823835,913.2406308073171,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",11,0.0039808888779575904,0.00594568640283291,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu,348.40503003167214,913.2406308073171,913.9251761479774,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",12,0.00594568640283291,0.007128962226562502,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_nanao_anamizu__corr_anamizu_suzu,348.40503003167146,913.9251761479774,914.3374353968796,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",13,0.007128962226562502,0.01488686005786852,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu__corr_anamizu_noto,320.74926396656065,914.3374353968796,916.8257754161988,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",14,0.01488686005786852,0.01955896129503349,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu__corr_anamizu_noto__corr_anamizu_suzu,320.74926396655997,916.8257754161988,918.3243484491967,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",15,0.01955896129503349,0.0363735905312126,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu,319.5506370649018,918.3243484491967,923.6974739336279,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",16,0.0363735905312126,0.04650000000000002,fail__corr_anamizu_suzu,fail__corr_nanao_anamizu__corr_anamizu_suzu,319.55063706490114,923.6974739336279,926.9333745305589,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",17,0.04650000000000002,0.047568864447222914,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_anamizu_wajima__corr_anamizu_noto,222.75060348198258,926.9333745305589,927.1714647312183,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",18,0.047568864447222914,0.04821257528420761,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_anamizu_wajima__corr_anamizu_noto__corr_anamizu_suzu,222.75060348198235,927.1714647312183,927.3148517086245,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",19,0.04821257528420761,0.050529254334975786,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_anamizu_wajima,220.05369295325022,927.3148517086245,927.8246454891334,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",20,0.050529254334975786,0.05192444660156252,fail__corr_anamizu_suzu,fail__corr_kanazawa_nanao__corr_anamizu_wajima__corr_anamizu_suzu,220.05369295325,927.8246454891334,928.1316626997757,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",21,0.05192444660156252,0.057433288567298915,fail__corr_anamizu_suzu,fail__corr_anamizu_wajima__corr_anamizu_noto__corr_anamizu_suzu,193.89621051521203,928.1316626997757,929.1998062812592,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",22,0.057433288567298915,0.0665805717637835,fail__corr_anamizu_suzu,fail__corr_anamizu_wajima__corr_anamizu_noto,193.89621051521203,929.1998062812592,930.973429829567,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
0.05,"[0.25, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.38468508402373713, 0.0, 0.0]","[0.0, 0.0, 0.0, 550.7314971423024, 0.0, 82.59850285769798]",23,0.0665805717637835,0.08640658375978402,fail__corr_anamizu_suzu,fail__corr_anamizu_wajima,191.1992999864799,930.973429829567,934.7641494447258,0.44756386225407363,941.9359199358632,927.7081811182109,927.7081811182109,0.0,Fixed complete plan; this profile does not assert reoptimized values between reported radii.
