scenario_id,density_cap,response_profile,rho,tau,stage1_benchmark,objective_bound,stage2_service_lower,stage2_service_upper,stage2_objective,realized_sacrifice,realized_sacrifice_percent,selected_y_json,selected_z_json,selected_w_json,admissible_policy_count,service_tie_count,bisection_steps,bisection_resolution,maximum_oracle_gap
k2p00__higher_timely_credit,2.0,higher_timely_credit,0.125,0.001,909.3073553437331,910.2166626990768,0.3673095703125,0.36737060546875,909.3073553437331,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,244.1232945682126,292.22467975418465,96.98202567760279]",1,1,14,0.0001,3.410605131648481e-13
k2p00__higher_timely_credit,2.0,higher_timely_credit,0.125,0.005,909.3073553437331,913.8538921204516,0.3673095703125,0.36737060546875,909.3073553437331,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,244.1232945682126,292.22467975418465,96.98202567760279]",1,1,14,0.0001,3.410605131648481e-13
k2p00__higher_timely_credit,2.0,higher_timely_credit,0.25,0.0,960.3433015785649,960.3433115785649,0.3720703125,0.37213134765625,960.3433015785649,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,262.21103490807405,274.13693941432285,96.98202567760312]",1,1,14,0.0001,6.821210263296962e-13
k2p00__higher_timely_credit,2.0,higher_timely_credit,0.25,0.001,960.3433015785649,961.3036448801433,0.3720703125,0.37213134765625,960.3433015785649,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,262.21103490807405,274.13693941432285,96.98202567760312]",1,1,14,0.0001,6.821210263296962e-13
k2p00__higher_timely_credit,2.0,higher_timely_credit,0.25,0.005,960.3433015785649,965.1450180864576,0.3720703125,0.37213134765625,960.3433015785649,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,262.21103490807405,274.13693941432285,96.98202567760312]",1,1,14,0.0001,6.821210263296962e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.0,0.0,1150.0838005007745,1150.0838105007745,0.1650390625,0.16510009765625,1150.0838005007745,0.0,0.0,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,536.3479743223974,0.0,96.98202567760266]",1,1,14,0.0001,6.821210263296962e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.0,0.001,1150.0838005007745,1151.233884301275,0.1650390625,0.16510009765625,1150.0838005007745,0.0,0.0,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,536.3479743223974,0.0,96.98202567760266]",1,1,14,0.0001,6.821210263296962e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.0,0.005,1150.0838005007745,1155.8342195032783,0.1650390625,0.16510009765625,1150.0838005007745,0.0,0.0,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,536.3479743223974,0.0,96.98202567760266]",5,5,14,0.0001,9.094947017729282e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.1,0.0,1237.8382056764005,1237.8382156764005,0.1650390625,0.16510009765625,1237.8382056764005,0.0,0.0,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,536.347974322396,0.0,96.98202567760403]",1,1,14,0.0001,6.821210263296962e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.1,0.001,1237.8382056764005,1239.0760438820769,0.1650390625,0.16510009765625,1237.8382056764005,0.0,0.0,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,536.347974322396,0.0,96.98202567760403]",1,1,14,0.0001,6.821210263296962e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.1,0.005,1237.8382056764005,1244.0273967047824,0.206298828125,0.20635986328125,1239.9575601774145,2.1193545010139587,0.1712141773694782,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,436.66442378186036,99.68355054053711,96.98202567760256]",5,1,14,0.0001,9.094947017729282e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.125,0.0,1252.5288857459932,1252.5288957459932,0.2540283203125,0.25408935546875,1252.5288857459932,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,307.34311615310213,229.0048581692949,96.98202567760299]",1,1,14,0.0001,0.0
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.125,0.001,1252.5288857459932,1253.7814146317392,0.2540283203125,0.25408935546875,1252.5288857459932,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,307.34311615310213,229.0048581692949,96.98202567760299]",2,1,14,0.0001,2.2737367544323206e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.125,0.005,1252.5288857459932,1258.791530174723,0.2540283203125,0.25408935546875,1252.5288857459932,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,307.34311615310213,229.0048581692949,96.98202567760299]",5,1,14,0.0001,9.094947017729282e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.25,0.0,1300.8269240067386,1300.8269340067386,0.24884033203125,0.2489013671875,1300.8269240067386,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,273.70682091639736,262.64115340600034,96.98202567760231]",1,1,14,0.0001,4.547473508864641e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.25,0.001,1300.8269240067386,1302.1277509307452,0.24884033203125,0.2489013671875,1300.8269240067386,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,273.70682091639736,262.64115340600034,96.98202567760231]",1,1,14,0.0001,4.547473508864641e-13
k2p00__lower_timely_credit,2.0,lower_timely_credit,0.25,0.005,1300.8269240067386,1307.3310586267721,0.24884033203125,0.2489013671875,1300.8269240067386,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,273.70682091639736,262.64115340600034,96.98202567760231]",5,5,14,0.0001,1.1368683772161603e-12
k3p00__base,3.0,base,0.0,0.0,1070.808480778403,1070.808490778403,0.19390869140625,0.1939697265625,1070.808480778403,0.0,0.0,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,536.3479743223963,0.0,96.98202567760372]",1,1,14,0.0001,6.821210263296962e-13
k3p00__base,3.0,base,0.0,0.001,1070.808480778403,1071.8792892591814,0.19390869140625,0.1939697265625,1070.808480778403,0.0,0.0,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,536.3479743223963,0.0,96.98202567760372]",1,1,14,0.0001,6.821210263296962e-13
k3p00__base,3.0,base,0.0,0.005,1070.808480778403,1076.162523182295,0.19390869140625,0.1939697265625,1070.808480778403,0.0,0.0,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,536.3479743223963,0.0,96.98202567760372]",5,5,14,0.0001,9.094947017729282e-13
k3p00__base,3.0,base,0.1,0.0,1172.5637661671522,1172.5637761671521,0.28302001953125,0.2830810546875,1172.5637661671522,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,281.7932239470066,254.55475037539077,96.98202567760268]",1,1,14,0.0001,4.547473508864641e-13
k3p00__base,3.0,base,0.1,0.001,1172.5637661671522,1173.7363299333192,0.28302001953125,0.2830810546875,1172.5637661671522,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,281.7932239470066,254.55475037539077,96.98202567760268]",2,1,14,0.0001,4.547473508864641e-13
k3p00__base,3.0,base,0.1,0.005,1172.5637661671522,1178.426584997988,0.28302001953125,0.2830810546875,1172.5637661671522,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,281.7932239470066,254.55475037539077,96.98202567760268]",5,1,14,0.0001,6.821210263296962e-13
k3p00__base,3.0,base,0.125,0.0,1189.3448043375524,1189.3448143375524,0.2666015625,0.26666259765625,1189.3448043375524,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,200.81947245630522,335.5285018660908,96.98202567760408]",1,1,14,0.0001,1.1368683772161603e-12
k3p00__base,3.0,base,0.125,0.001,1189.3448043375524,1190.5341491418899,0.2666015625,0.26666259765625,1189.3448043375524,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,200.81947245630522,335.5285018660908,96.98202567760408]",1,1,14,0.0001,1.1368683772161603e-12
k3p00__base,3.0,base,0.125,0.005,1189.3448043375524,1195.2915283592401,0.2823486328125,0.28240966796875,1191.7444452267146,2.3996408891621286,0.20176158170537375,"[0.25,1.0,1.0,0.0,0.0]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,278.52619729785863,257.8217770245386,96.98202567760278]",5,4,14,0.0001,1.1368683772161603e-12
k3p00__base,3.0,base,0.25,0.0,1250.768040311376,1250.7680503113759,0.2769775390625,0.27703857421875,1250.768040311376,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,251.86550306908453,284.48247125331204,96.98202567760347]",1,1,14,0.0001,9.094947017729282e-13
k3p00__base,3.0,base,0.25,0.001,1250.768040311376,1252.018808351687,0.2769775390625,0.27703857421875,1250.768040311376,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,251.86550306908453,284.48247125331204,96.98202567760347]",1,1,14,0.0001,9.094947017729282e-13
k3p00__base,3.0,base,0.25,0.005,1250.768040311376,1257.0218805129327,0.2769775390625,0.27703857421875,1250.768040311376,0.0,0.0,"[0.0,1.0,1.0,0.0,0.25]","[0.0,0.0,0.38468508402373724,0.0,0.0]","[0.0,0.0,0.0,251.86550306908453,284.48247125331204,96.98202567760347]",5,1,14,0.0001,1.3642420526593924e-12
